epoch,train_loss,train_self_probe_loss,train_cross_probe_loss,train_lambda_cross,train_lambda_proto,train_prototype_alignment_loss,train_latent_alignment_loss,train_latent_alignment_weight,train_feature_alignment_loss,train_self_probe_local_loss,train_cross_probe_local_loss,train_self_probe_region_time_loss,train_cross_probe_region_time_loss,train_self_probe_derivative_loss,train_cross_probe_derivative_loss,train_self_probe_frequency_loss,train_cross_probe_frequency_loss,train_self_probe_correlation_loss,train_cross_probe_correlation_loss,val_loss,val_self_probe_loss,val_cross_probe_loss,val_lambda_cross,val_lambda_proto,val_prototype_alignment_loss,val_latent_alignment_loss,val_latent_alignment_weight,val_feature_alignment_loss,val_self_probe_local_loss,val_cross_probe_local_loss,val_self_probe_region_time_loss,val_cross_probe_region_time_loss,val_self_probe_derivative_loss,val_cross_probe_derivative_loss,val_self_probe_frequency_loss,val_cross_probe_frequency_loss,val_self_probe_correlation_loss,val_cross_probe_correlation_loss,monitor_metric_raw,monitor_metric,monitor_key
1,2.5562907809025632,2.5562907809025632,0.10183214045382226,0.0,0.0,4.500797543907794,0.35656951958340166,0.0,0.35656951958340166,0.9968296344648601,0.04715327854737492,1.4983888042786053,0.03723304245199775,0.016377795901677022,0.03817134761097141,0.02556382362147063,0.055384667011634185,1.0884309479747987,0.04729031881012848,6.968469383183473,6.968469383183473,0.06222452940592855,0.0,0.0,4.3540715223513775,0.25711522598444303,0.0,0.25711522598444303,2.639519673164772,0.03152264957750066,4.270497407312996,0.020472285540207573,0.013753290227411882,0.019237539250843275,0.034394811676896134,0.037997801990612694,1.0315093253710255,0.032408597931173275,6.968469383183473,6.968469383183473,val_self_probe_loss
2,2.515631948700982,2.515631948700982,0.08734863424831112,0.0,0.0,4.437563788354331,0.37771549650787917,0.0,0.37771549650787917,0.9673259318709112,0.04376860837218005,1.4933681119944897,0.029603295651817556,0.011601896333977433,0.028695251823338534,0.020226520673258374,0.043144132414450365,1.0002958549495324,0.0497700757910339,6.930888806440816,6.930888806440816,0.06250343962300638,0.0,0.0,4.332501772768008,0.32235106511145645,0.0,0.32235106511145645,2.6132926587131085,0.03523751061340297,4.264472176673713,0.018094735810105105,0.010637732465629992,0.015043327573293484,0.0294901073088881,0.029606585523911884,0.9503054437430009,0.04899406039751835,6.930888806440816,6.9496790948121445,val_self_probe_loss
3,2.4864945050194027,2.4864945050194027,0.08920748456576522,0.0,0.0,4.386140586777655,0.42110544073463924,0.0,0.42110544073463924,0.9465662237138177,0.04951189051491631,1.4892496437030618,0.026602429535104992,0.009424207042023524,0.024341449787601027,0.016540284324784965,0.03364359522821089,0.9333705139212498,0.07286884762453065,6.89322735272024,6.89322735272024,0.06479454315874887,0.0,0.0,4.288689026921432,0.35593678214535207,0.0,0.35593678214535207,2.5905464106233596,0.041405748599064277,4.253273165995915,0.014337246126917579,0.009341743927281234,0.012636532891333473,0.026604710934938203,0.021756348923218916,0.8882294819221733,0.07433560342522141,6.89322735272024,6.930888806440816,val_self_probe_loss
4,2.460801811122083,2.460801811122083,0.09413667921177249,0.0,0.0,4.340363076437187,0.4520406448226075,0.0,0.4520406448226075,0.9289775638913677,0.05764757851639642,1.4843815825347975,0.023468278569264416,0.008284733334247485,0.02055671086900844,0.014227193619741042,0.027110738191103437,0.8789790559286081,0.1034114164771547,6.860903838059362,6.860903838059362,0.07310663922603086,0.0,0.0,4.261073536013964,0.3854463578010938,0.0,0.3854463578010938,2.570300955429488,0.050228679170889884,4.2435940827781,0.013110820956019141,0.00893567205241864,0.011145761005163932,0.025137927383184433,0.017151455724646585,0.8452197483607701,0.10531107016972133,6.860903838059362,6.89322735272024,val_self_probe_loss
5,2.439794582393507,2.439794582393507,0.09979957757613793,0.0,0.0,4.317266913329207,0.45603251087547786,0.0,0.45603251087547786,0.9149977232766073,0.06536593502458966,1.4792461427364143,0.02136426758017027,0.007455232413638993,0.016828561605503282,0.012603561028952655,0.02165692563359876,0.8485375458924621,0.13393082949777596,6.8318355285927,6.8318355285927,0.07959666181795345,0.0,0.0,4.257732992586882,0.38752578522848047,0.0,0.38752578522848047,2.553946661514155,0.05740421792920332,4.232335307470506,0.011873341367944427,0.008688273654906485,0.00906804102756407,0.024292896323843124,0.013470090659601348,0.8190273679561496,0.13410169376719813,6.8318355285927,6.860903838059362,val_self_probe_loss
6,2.424185269210655,2.424185269210655,0.10415496826008305,0.0,0.0,4.293890736890807,0.4623963412482181,0.0,0.4623963412482181,0.9066608869414429,0.07155565244404336,1.473331451871965,0.019761425906099157,0.0065821268346311955,0.013408600965067009,0.01140129448933901,0.017595082122738484,0.8281465524114447,0.15452464214402417,6.806257956285284,6.806257956285284,0.08279464472524868,0.0,0.0,4.2502534167366735,0.40483642364881056,0.0,0.40483642364881056,2.540574791442071,0.06085428431259919,4.221069267667506,0.011456741853067593,0.008422182115468758,0.007086443408213047,0.023649336820792243,0.01089872632129407,0.8028725835477343,0.15244270389124473,6.806257956285284,6.8318355285927,val_self_probe_loss
7,2.405223445543604,2.405223445543604,0.10963679693074964,0.0,0.0,4.275057709962947,0.46127237521856207,0.0,0.46127237521856207,0.8935360064122797,0.07778849130502516,1.4684515071482807,0.01883706668827327,0.005926724602534762,0.010637911831966216,0.010436578347060408,0.014582278102669051,0.8142150454672972,0.17787067835862236,6.776416272040665,6.776416272040665,0.09259117954636212,0.0,0.0,4.2393890167615425,0.41138658834540326,0.0,0.41138658834540326,2.5244183832409313,0.06993721828142309,4.208216711430469,0.011702305683576913,0.008319984731388782,0.00532766150437897,0.022998638209591835,0.008912973204245849,0.7880352668880676,0.1745688682017119,6.776416272040665,6.806257956285284,val_self_probe_loss
8,2.3858236650375058,2.3858236650375058,0.11295359356801152,0.0,0.0,4.259745848034923,0.4590832633584836,0.0,0.4590832633584836,0.8879229976631022,0.08104519631905822,1.4554310774749593,0.01896506994676446,0.005226170638030238,0.008394693779942102,0.009657985139249708,0.012114126353834385,0.8039442244528677,0.19266483321802283,6.746524527830922,6.746524527830922,0.09603823800079571,0.0,0.0,4.237804235138508,0.42975505668184033,0.0,0.42975505668184033,2.5114768254599587,0.07225154143590365,4.192061002088583,0.012213089390547934,0.008026673064259119,0.004028254365027876,0.022418702504256312,0.007314162218931669,0.7747742372640172,0.1967025297398893,6.746524527830922,6.776416272040665,val_self_probe_loss
9,2.3872876206472204,2.3872876206472204,0.11686623037581124,0.0,0.0,4.249299224723707,0.4733189693790105,0.0,0.4733189693790105,0.8861780215901222,0.08467006498516326,1.45931094702186,0.01900420929422821,0.004629077746110644,0.006682261618101636,0.008847583932791859,0.010308815955575944,0.7951308602690043,0.20981016984101053,6.72416704643217,6.72416704643217,0.09498082739966256,0.0,0.0,4.225606924258404,0.41754071812452,0.0,0.41754071812452,2.500663628720719,0.07195557093953495,4.180781563755518,0.011605711373274926,0.007939465027335042,0.003007573312761621,0.022017022906817056,0.006073152383222528,0.7707052906477674,0.2012067442725164,6.72416704643217,6.746524527830922,val_self_probe_loss
10,2.368533495891304,2.368533495891304,0.11900909514903499,0.0,0.0,4.23459069527334,0.466300711150227,0.0,0.466300711150227,0.8775048634869534,0.08710563262979756,1.4495834177349716,0.018471527460279632,0.00418242285821411,0.005312083176573335,0.008051019981319471,0.008565997530048882,0.7918914493038416,0.22494628390810492,6.699364276429326,6.699364276429326,0.08518945289231976,0.0,0.0,4.208955264239577,0.40729282268826267,0.0,0.40729282268826267,2.4903270482426936,0.06241396004739015,4.166559644928491,0.011489278399703666,0.00792616065051074,0.002366682080702382,0.02174515048329724,0.0047493512765359805,0.7664302902192063,0.20439217123926057,6.699364276429326,6.72416704643217,val_self_probe_loss
