epoch,train_loss,train_self_probe_loss,train_cross_probe_loss,train_lambda_cross,train_lambda_proto,train_prototype_alignment_loss,train_latent_alignment_loss,train_latent_alignment_weight,train_feature_alignment_loss,train_self_probe_local_loss,train_cross_probe_local_loss,train_self_probe_region_time_loss,train_cross_probe_region_time_loss,train_self_probe_derivative_loss,train_cross_probe_derivative_loss,train_self_probe_frequency_loss,train_cross_probe_frequency_loss,train_self_probe_correlation_loss,train_cross_probe_correlation_loss,val_loss,val_self_probe_loss,val_cross_probe_loss,val_lambda_cross,val_lambda_proto,val_prototype_alignment_loss,val_latent_alignment_loss,val_latent_alignment_weight,val_feature_alignment_loss,val_self_probe_local_loss,val_cross_probe_local_loss,val_self_probe_region_time_loss,val_cross_probe_region_time_loss,val_self_probe_derivative_loss,val_cross_probe_derivative_loss,val_self_probe_frequency_loss,val_cross_probe_frequency_loss,val_self_probe_correlation_loss,val_cross_probe_correlation_loss,monitor_metric_raw,monitor_metric,monitor_key
1,2.5586570297029487,2.5586570297029487,0.11572615333662074,0.0,0.0,4.7694372371836895,0.46357869483636843,0.0,0.46357869483636843,0.9956816862430321,0.05194550928885667,1.5010140335226163,0.04691525824310751,0.02205992110981376,0.03943128921050664,0.027513420920814956,0.0438329541869666,1.0739020869446638,0.05248536414065031,6.971632929646081,6.971632929646081,0.07847470739243194,0.0,0.0,4.585779432924638,0.40169307496977147,0.0,0.40169307496977147,2.6372781398226017,0.040490619676268616,4.275209628554605,0.026411719597089364,0.01853639011196098,0.024210870265960693,0.03564564128238592,0.031297471698211586,1.0189425930473375,0.047798078229523595,6.971632929646081,6.971632929646081,val_self_probe_loss
2,2.513021545911987,2.513021545911987,0.11113885493231396,0.0,0.0,4.6333075009376365,0.5160771444783383,0.0,0.5160771444783383,0.9636924489269403,0.057143311092934676,1.4940846168837878,0.037771999026300095,0.015214265553172346,0.03350124296320257,0.021625590209085516,0.03990754807361787,0.9855661138352395,0.07714957962248119,6.920423023726629,6.920423023726629,0.08479402450300892,0.0,0.0,4.471587637196416,0.4780440471187141,0.0,0.4780440471187141,2.6044926402384636,0.05049419296639306,4.263307630576147,0.02227088387893594,0.012872191834384981,0.01988880292321584,0.030598078085028606,0.024667845957952995,0.9269047938518643,0.0917992816763635,6.920423023726629,6.946027976686355,val_self_probe_loss
3,2.481316909537488,2.481316909537488,0.1142726270349044,0.0,0.0,4.579517872220991,0.5648308476161223,0.0,0.5648308476161223,0.9412889048604358,0.06653129028894506,1.4897071028048525,0.03189429219579069,0.011490498569259332,0.0278369065427296,0.017124487072818235,0.03177381215287878,0.9147144003835651,0.11420873942673533,6.886649515271557,6.886649515271557,0.08908395987489949,0.0,0.0,4.461348646175788,0.48542304901602845,0.0,0.48542304901602845,2.5828550817988676,0.05948630215958779,4.254955648019424,0.017993720329326134,0.010545366026478478,0.015189770574432722,0.02639875959703317,0.017202835391211955,0.8712436086642816,0.12172422488653882,6.886649515271557,6.920423023726629,val_self_probe_loss
4,2.4583131580416246,2.4583131580416246,0.11384758675464815,0.0,0.0,4.496331930945655,0.5529229371398524,0.0,0.5529229371398524,0.9264570296334121,0.07207312560042226,1.4843918593921397,0.026880499077746166,0.009594811770643806,0.021874207093428442,0.01421104986977106,0.023084270746399096,0.8728921412113076,0.14233964907350968,6.859054360584998,6.859054360584998,0.09157322819188515,0.0,0.0,4.3903901354866735,0.4673100419296241,0.0,0.4673100419296241,2.5667866215179242,0.06485533216817779,4.245665870016869,0.015125569129675071,0.00983858006277486,0.011756168614772166,0.024746092365366287,0.012511398695316743,0.8333513918130294,0.14804291354943505,6.859054360584998,6.886649515271557,val_self_probe_loss
5,2.4408280521009678,2.4408280521009678,0.11298759744536341,0.0,0.0,4.434013135346833,0.5327373421152912,0.0,0.5327373421152912,0.9147996803710869,0.07590063566466718,1.4805185434732557,0.022929765126626003,0.008341774660337442,0.017063623766540564,0.01236922612759304,0.01802452078291535,0.8437466801979409,0.16177677128435358,6.8353633308170005,6.8353633308170005,0.09511252997084434,0.0,0.0,4.363355417429291,0.4577677433164964,0.0,0.4577677433164964,2.553401597746596,0.06996617563392805,4.236467855924636,0.013609765710667793,0.00954295339327456,0.009057965569244408,0.02417180691166023,0.010190413142583385,0.8138238635862837,0.16506112676969967,6.8353633308170005,6.859054360584998,val_self_probe_loss
6,2.415094941151129,2.415094941151129,0.11415334999495882,0.0,0.0,4.38257182809053,0.5221412361126176,0.0,0.5221412361126176,0.9014500084524293,0.07953308471994787,1.4692793975284673,0.020677498430340797,0.007514320986609166,0.013585193642915015,0.011330668434692888,0.014494167839132993,0.8270742790497487,0.18194103275316345,6.806280827184456,6.806280827184456,0.09953079636422743,0.0,0.0,4.313289728223907,0.4406469036703524,0.0,0.4406469036703524,2.5392135077080926,0.07524714019635449,4.222322010516149,0.012747361932111822,0.009245772038366622,0.006941950723806523,0.023620543626183356,0.00853668953587087,0.8014382390502077,0.17894275588278444,6.806280827184456,6.8353633308170005,val_self_probe_loss
7,2.4069669711128547,2.4069669711128547,0.11686993225934608,0.0,0.0,4.339615058689557,0.5097193827875097,0.0,0.5097193827875097,0.8957153126744617,0.08351435176987287,1.4678236252672225,0.01976500806101198,0.006692644896171783,0.01087777639824067,0.010443338044764706,0.012414001807586814,0.8142137807496423,0.19259455662658265,6.783534516458926,6.783534516458926,0.09513737196507661,0.0,0.0,4.303668282787252,0.43547690210875517,0.0,0.43547690210875517,2.529194350539481,0.07118101776664301,4.2102827911340395,0.01262152837068768,0.00882496130949187,0.00511851027515364,0.022996988220527908,0.006841168339763369,0.7910192538492428,0.18742164284546184,6.783534516458926,6.806280827184456,val_self_probe_loss
8,2.4030443233418413,2.4030443233418413,0.11750007067468635,0.0,0.0,4.320152585776001,0.5093266484700757,0.0,0.5093266484700757,0.8948245708279631,0.08477090202623612,1.4656027317942661,0.01909469751361042,0.005856340241431372,0.008556668040916144,0.0096046610075457,0.01057080415912733,0.8038499026869053,0.20876448018359825,6.762099353550291,6.762099353550291,0.09853403205456941,0.0,0.0,4.295851138807972,0.43820127937364284,0.0,0.43820127937364284,2.5187562895152045,0.07504418122102015,4.20002993778181,0.01168820749019614,0.008425163757345228,0.003979303376598758,0.022423702459898054,0.006057518401316234,0.7793084501479723,0.20402134936418592,6.762099353550291,6.783534516458926,val_self_probe_loss
9,2.3837183588373545,2.3837183588373545,0.1191862400060951,0.0,0.0,4.289373634413751,0.49941407754183076,0.0,0.49941407754183076,0.8851138514422624,0.08692313327109513,1.4566158007403056,0.018715773875754568,0.00514985484778513,0.006904232206332173,0.008738636205833646,0.009189294024475908,0.7965476675169659,0.2180469217009916,6.738968290735661,6.738968290735661,0.10483421547257382,0.0,0.0,4.260017827430867,0.43809272820905126,0.0,0.43809272820905126,2.5080140466824963,0.0802343413233757,4.187995591652088,0.012759568846512656,0.008238424216209107,0.0030642826231601443,0.022025771882321386,0.005176042362769939,0.7739222980804324,0.21113264070164342,6.738968290735661,6.762099353550291,val_self_probe_loss
10,2.3716115639447906,2.3716115639447906,0.12298771135435407,0.0,0.0,4.26313752217298,0.4925801397743916,0.0,0.4925801397743916,0.8797275113446882,0.09004207799450364,1.4503096610227952,0.019346416732613263,0.004610562322888233,0.005564371833391692,0.008107784169937692,0.007856138881181422,0.7922181880958256,0.228450206187109,6.710994481404098,6.710994481404098,0.10223865795949971,0.0,0.0,4.238594019635124,0.4154362502675619,0.0,0.4154362502675619,2.495745199379621,0.076964984329776,4.172634790710792,0.013456598534509076,0.008120785968147524,0.0023495622777513097,0.021481602629126045,0.004646439786410387,0.7687234282493591,0.21530081905563425,6.710994481404098,6.738968290735661,val_self_probe_loss
