epoch,train_loss,train_self_probe_loss,train_cross_probe_loss,train_lambda_cross,train_lambda_proto,train_prototype_alignment_loss,train_latent_alignment_loss,train_latent_alignment_weight,train_feature_alignment_loss,train_self_probe_local_loss,train_cross_probe_local_loss,train_self_probe_region_time_loss,train_cross_probe_region_time_loss,train_self_probe_derivative_loss,train_cross_probe_derivative_loss,train_self_probe_frequency_loss,train_cross_probe_frequency_loss,train_self_probe_correlation_loss,train_cross_probe_correlation_loss,val_loss,val_self_probe_loss,val_cross_probe_loss,val_lambda_cross,val_lambda_proto,val_prototype_alignment_loss,val_latent_alignment_loss,val_latent_alignment_weight,val_feature_alignment_loss,val_self_probe_local_loss,val_cross_probe_local_loss,val_self_probe_region_time_loss,val_cross_probe_region_time_loss,val_self_probe_derivative_loss,val_cross_probe_derivative_loss,val_self_probe_frequency_loss,val_cross_probe_frequency_loss,val_self_probe_correlation_loss,val_cross_probe_correlation_loss,monitor_metric_raw,monitor_metric,monitor_key
1,2.556479373270018,2.556479373270018,0.10839359411554723,0.0,0.0,4.415466444683389,0.3456538958489306,0.0,0.3456538958489306,0.9897943429248132,0.0457836468790941,1.5023021115854989,0.04693856262872824,0.01906047945046791,0.040913584318040624,0.02576435304478907,0.03472314831830406,1.1408251752968546,0.039413470803513616,6.972060736199343,6.972060736199343,0.07620803872991053,0.0,0.0,4.266741740777626,0.2587691182675569,0.0,0.2587691182675569,2.63506089294364,0.03759558730243896,4.275567060984347,0.028575077143885335,0.016040504603467374,0.026347342982703113,0.032388009373908455,0.020045922108873817,1.0836914651882574,0.028918936489994482,6.972060736199343,6.972060736199343,val_self_probe_loss
2,2.5146793147506097,2.5146793147506097,0.10066867105327505,0.0,0.0,4.394130882133375,0.3704423460491926,0.0,0.3704423460491926,0.9622429185,0.050973640977682054,1.49556687382652,0.03683915878232041,0.012541997291425777,0.03166121084541573,0.017688709542228873,0.02753829440811463,1.0393077070966903,0.04373479493853813,6.9339062171693175,6.9339062171693175,0.08425154495313301,0.0,0.0,4.322997602616778,0.3308013847896031,0.0,0.3308013847896031,2.610251892670434,0.05081774391557859,4.269206947404081,0.024729725135409313,0.01166912426258096,0.01955715895439527,0.027348845336667222,0.01600338106755144,0.975918912369272,0.04428897298270871,6.9339062171693175,6.952983476684331,val_self_probe_loss
3,2.4876135128880437,2.4876135128880437,0.10582077969376787,0.0,0.0,4.407511075686676,0.4199582087417858,0.0,0.4199582087417858,0.9441098259633118,0.06200086569943098,1.4918750586104708,0.032299235634890136,0.00923171537569453,0.024585917389631663,0.014067809435852795,0.02302144621994702,0.9582816980018574,0.06144108857170287,6.9030593077172036,6.9030593077172036,0.08917184400817622,0.0,0.0,4.359884694496297,0.3714039929164863,0.0,0.3714039929164863,2.5913209051171444,0.06050244866876128,4.261768087397636,0.020426935047744225,0.009413793090852383,0.013809257233226152,0.024687445661781923,0.012835910856168463,0.9029587129628436,0.07013112630533136,6.9030593077172036,6.9339062171693175,val_self_probe_loss
4,2.466568728645141,2.466568728645141,0.1081932265266498,0.0,0.0,4.395559450143255,0.4438096598592208,0.0,0.4438096598592208,0.9305169325440501,0.06991198709649653,1.4877127876625889,0.02722184218539888,0.007704828611271442,0.018996779955146603,0.011867335360624003,0.019243778658848826,0.9045202416070337,0.08771648760128492,6.8766159505485005,6.8766159505485005,0.09040417369478237,0.0,0.0,4.358001522395922,0.38749639625134674,0.0,0.38749639625134674,2.5767717294001615,0.06504855309584126,4.251748000884787,0.017058978551385565,0.008997014654664357,0.010199956040574897,0.02406602830015794,0.010898114951408428,0.8688027281198443,0.09313681730942697,6.8766159505485005,6.9030593077172036,val_self_probe_loss
5,2.4479511313459352,2.4479511313459352,0.1111599512962557,0.0,0.0,4.381115698788221,0.4614653965840617,0.0,0.4614653965840617,0.9187747499814541,0.07613005256024725,1.4829643407118895,0.02386259011572593,0.006978704778091117,0.015243005017728496,0.010830513334553996,0.01665960681449896,0.8676842021889797,0.11381192932275465,6.850043337491358,6.850043337491358,0.09283701149943452,0.0,0.0,4.349904593473636,0.40944006132042926,0.0,0.40944006132042926,2.5620131499151357,0.06922456430074592,4.241426221268564,0.014799777401021178,0.008817784814308657,0.008127215500597073,0.02354878317839495,0.00962266054073846,0.8408909123506605,0.11637199202679699,6.850043337491358,6.8766159505485005,val_self_probe_loss
6,2.429150777724781,2.429150777724781,0.1140818182055958,0.0,0.0,4.349140269826979,0.46515225713130015,0.0,0.46515225713130015,0.9084106178179334,0.08131639160109534,1.4756678837115347,0.021445645033724352,0.0062814856405062226,0.01211982081786338,0.01023566749603227,0.014123299141730357,0.84956908945718,0.13754991856613222,6.825793993815502,6.825793993815502,0.09039917708553882,0.0,0.0,4.3159154779422355,0.40345652392191916,0.0,0.40345652392191916,2.5504953859096267,0.0677275032915684,4.2294770871109755,0.013740793379567426,0.0086419366242983,0.006424989736413363,0.023268468317543936,0.008178472790797675,0.826683825587634,0.13013572046845595,6.825793993815502,6.850043337491358,val_self_probe_loss
7,2.4115423055531298,2.4115423055531298,0.11674834113122341,0.0,0.0,4.320113743175921,0.46497411523770815,0.0,0.46497411523770815,0.8987363049664364,0.08491471720579297,1.4686943849019143,0.020324789989498392,0.005786244766674241,0.009792631701591836,0.00951054218888659,0.012214570438119243,0.8342778042825726,0.15678437592300182,6.797313206429992,6.797313206429992,0.09453921274553916,0.0,0.0,4.288331209502605,0.41162662939255285,0.0,0.41162662939255285,2.5375989579323748,0.07128497990577118,4.214919337999909,0.013716228653370223,0.008407695634689714,0.004918743659574423,0.022581292705332733,0.00681284293300987,0.8086936738550293,0.15254065921958188,6.797313206429992,6.825793993815502,val_self_probe_loss
8,2.40272044901594,2.40272044901594,0.12026794615450073,0.0,0.0,4.298073992116784,0.471477045447583,0.0,0.471477045447583,0.8945071720175699,0.08839734628158658,1.4650618970490232,0.019886828267907993,0.005157585318673619,0.0078393793261061,0.008625666603229278,0.010168007973675605,0.8199875403183352,0.180142516951137,6.775644783370243,6.775644783370243,0.09073723949815916,0.0,0.0,4.272327366822995,0.4131075275240478,0.0,0.4131075275240478,2.527530427397408,0.06796715121646846,4.203806086797672,0.013270887592518182,0.008176757477915134,0.003733067990205488,0.022119931672028734,0.005442284371541894,0.8010465332439968,0.16043412065283852,6.775644783370243,6.797313206429992,val_self_probe_loss
9,2.3915887165622443,2.3915887165622443,0.12141944021477265,0.0,0.0,4.272656254396742,0.47053342521125213,0.0,0.47053342521125213,0.8891960543679517,0.08983638225088528,1.4599006981798472,0.019470985578097053,0.004623729259728502,0.006201599044755968,0.00793287933688574,0.008591627869775477,0.8108526762701678,0.19405020042256127,6.747667923963033,6.747667923963033,0.10269464774531607,0.0,0.0,4.249561215039366,0.41869927230088605,0.0,0.41869927230088605,2.514612603504558,0.07787857121377258,4.189649652967357,0.014220254889093571,0.008040757509605,0.0027809750074694246,0.021639313297534234,0.004911560082218106,0.7846401605917059,0.18818843383226336,6.747667923963033,6.775644783370243,val_self_probe_loss
10,2.3739273503471807,2.3739273503471807,0.12341858271578926,0.0,0.0,4.251990754308606,0.46512335725333115,0.0,0.46512335725333115,0.8814843627659994,0.09163860279073045,1.450571557905619,0.019461748706489704,0.004051675829365767,0.004898519625807535,0.00739202101057565,0.007212915702627892,0.8023835558006713,0.20744620386253465,6.719810378107225,6.719810378107225,0.10654455608462696,0.0,0.0,4.236210669049565,0.4163467041824175,0.0,0.4163467041824175,2.502467023440122,0.08071864530536699,4.174564131308544,0.014584325722517064,0.007934653574401247,0.0020617885784078274,0.021251255799640226,0.0042408935072027745,0.7734086476497769,0.20604097621041054,6.719810378107225,6.747667923963033,val_self_probe_loss
