epoch,train_loss,train_action_loss,train_water_vs_other_loss,train_feature_alignment_loss,train_latent_alignment_loss,train_latent_alignment_weight,train_compound_loss,train_concentration_loss,val_loss,val_action_loss,val_water_vs_other_loss,val_feature_alignment_loss,val_latent_alignment_loss,val_latent_alignment_weight,val_compound_loss,val_concentration_loss,monitor_metric_raw,monitor_metric,monitor_key
19,2.9140816163764427,1.2425807274523235,0.6277174347292178,1.7300524479024624,1.7300524479024624,0.0,2.2544675850994373,1.068216587815966,2.8692524546668645,1.1899058705284482,0.6997386500948951,2.806771098148255,2.806771098148255,0.0,2.233565614337013,1.124553504444304,2.233565614337013,2.239850566500709,val_compound_loss
20,2.9028161909214405,1.2375544174007638,0.625616043806076,1.8012121307550284,1.8012121307550284,0.0,2.2458566837209872,1.0642044156316728,2.8589089030311223,1.1852575483776273,0.6952204023088727,2.7425857732693353,2.7425857732693353,0.0,2.2257029556092762,1.1208313192640031,2.2257029556092762,2.237663916179112,val_compound_loss
21,2.9049636157101424,1.2372758196144509,0.6248656552304667,1.8156065027865151,1.8156065027865151,0.0,2.248102770280586,1.0658092483010873,2.856353986830938,1.1828612145923434,0.6934150003251576,2.768895209545181,2.768895209545181,0.0,2.2243501458849226,1.1213020767484392,2.2243501458849226,2.233565614337013,val_compound_loss
22,2.8822701847742476,1.2279806034590202,0.6222683722695346,1.8222864631701399,1.8222864631701399,0.0,2.2301186739452303,1.064617805380039,2.85493118422372,1.179711727868943,0.694228986899058,2.8765120651750338,2.8765120651750338,0.0,2.2244440828050887,1.1229655572346278,2.2244440828050887,2.2257029556092762,val_compound_loss
23,2.87803288111611,1.227568178265183,0.6195540629997456,1.901279068142964,1.901279068142964,0.0,2.2261097664555543,1.064782601815683,2.8500094754355296,1.175784020196824,0.6913988760539463,2.901423091334956,2.901423091334956,0.0,2.221545037769136,1.1219473850159418,2.221545037769136,2.2244440828050887,val_compound_loss
24,2.861494257336571,1.2144336526986783,0.6189151092496499,1.9093289516432574,1.9093289516432574,0.0,2.216148987648979,1.064643071442054,2.84537825130281,1.1729229972476052,0.6880601814814976,2.877248727494762,2.877248727494762,0.0,2.218407982871646,1.1209361751874287,2.218407982871646,2.2243501458849226,val_compound_loss
25,2.855243434350957,1.2129569012652,0.6162550359491318,1.9485243473734175,1.9485243473734175,0.0,2.210706450321056,1.0631992955687184,2.838086173647926,1.1671297209603446,0.6817981742677235,2.875535517576195,2.875535517576195,0.0,2.214207501638503,1.1165305432819186,2.214207501638503,2.221545037769136,val_compound_loss
26,2.8442749346374834,1.2126440251315083,0.613201708705337,1.950308430683676,1.950308430683676,0.0,2.200037234674686,1.0594555700897539,2.8338565712883357,1.1636484464009602,0.679636347861517,2.9367335587739944,2.9367335587739944,0.0,2.2117905162629627,1.1148499392327809,2.2117905162629627,2.218407982871646,val_compound_loss
27,2.835805336634318,1.2063598557124062,0.6118474959065674,1.976861835866378,1.976861835866378,0.0,2.1946971914755604,1.0603250031748777,2.822454338981992,1.1582564399355935,0.677670473144168,2.884501018694469,2.884501018694469,0.0,2.2031208787645613,1.1142859742754982,2.2031208787645613,2.214207501638503,val_compound_loss
28,2.8296224465445867,1.203698247513443,0.6128816133138364,1.962735151803052,1.962735151803052,0.0,2.1898407469350825,1.0601250141386003,2.822367781684512,1.1569669587271554,0.6757050695873442,2.9260553714065325,2.9260553714065325,0.0,2.203703369413103,1.1141293105624972,2.203703369413103,2.2117905162629627,val_compound_loss
29,2.816372787510907,1.1972724943564683,0.6090438760146892,1.9901316190759342,1.9901316190759342,0.0,2.1800047922386696,1.054710708913349,2.8147250357128324,1.1533329827444894,0.6746953839347476,2.9527515797387984,2.9527515797387984,0.0,2.197905971890404,1.1135212041082836,2.197905971890404,2.203703369413103,val_compound_loss
30,2.804020841285665,1.1917158872992903,0.6077586084446579,2.0254851512256122,2.0254851512256122,0.0,2.1703768344152543,1.0569490572762867,2.8115559873126803,1.151559489113944,0.6735415458679199,2.912322856840633,2.912322856840633,0.0,2.1956259182521274,1.1138316932178678,2.1956259182521274,2.2031208787645613,val_compound_loss
31,2.7913401038558394,1.1834716039990623,0.6065852883316222,2.002027907068767,2.002027907068767,0.0,2.1618447165009838,1.0564575734592618,2.785989749999273,1.1364852587382,0.6728715328943162,2.855104488985879,2.855104488985879,0.0,2.1776748157682873,1.1114542285601299,2.1776748157682873,2.197905971890404,val_compound_loss
32,2.7898732802224537,1.181043625035614,0.6064704614026206,2.0563636052781944,2.0563636052781944,0.0,2.161585072991709,1.0567229144156924,2.813248282387143,1.1532563482012068,0.6729940544991266,2.9240453981217884,2.9240453981217884,0.0,2.1963945911044167,1.11651991662525,2.1963945911044167,2.1963945911044167,val_compound_loss
33,2.7621266986957935,1.1699266900461187,0.6051658152272461,2.0189753190550226,2.0189753190550226,0.0,2.1394196874880915,1.0564003876908115,2.779523645128523,1.1320202010018485,0.6720199868792579,2.8704671150162104,2.8704671150162104,0.0,2.1734163534073603,1.1125662241663252,2.1734163534073603,2.1956259182521274,val_compound_loss
34,2.753512885835436,1.168379630676653,0.6042601447256785,2.065651043934166,2.065651043934166,0.0,2.1316620092543346,1.0539487259728568,2.7832348006112233,1.1342888105483282,0.6720597403390067,2.940239314522062,2.940239314522062,0.0,2.1759705997648693,1.1133064428965251,2.1759705997648693,2.1776748157682873,val_compound_loss
35,2.756630013859461,1.1708671128939068,0.6040477098295929,2.005590927585092,2.005590927585092,0.0,2.133488714379608,1.0555752802778173,2.7669139362516857,1.1253659611656552,0.6719466901960827,2.8125455315623964,2.8125455315623964,0.0,2.164090633392334,1.1140276818048387,2.164090633392334,2.1759705997648693,val_compound_loss
36,2.7407922921357333,1.164016426555694,0.6023690516040439,2.0289566421083043,2.0289566421083043,0.0,2.1211445993847318,1.0538599033835072,2.765941313334874,1.1255310830615817,0.6725084611347744,2.8576370165461586,2.8576370165461586,0.0,2.1630112330118814,1.1146491255078996,2.1630112330118814,2.1734163534073603,val_compound_loss
37,2.72371483290637,1.1548917093289592,0.6021636292417213,2.0147710606140437,2.0147710606140437,0.0,2.108647837840691,1.0533169671971963,2.7438031832377114,1.11129667645409,0.6739323820386615,2.8120902209054854,2.8120902209054854,0.0,2.147999718075707,1.113859168120793,2.147999718075707,2.164090633392334,val_compound_loss
38,2.721299887334228,1.1558989232810086,0.6017140498552372,2.0182608669160533,2.0182608669160533,0.0,2.1057147386843567,1.0539517068358326,2.7400059813544866,1.1097662108285087,0.6722869532448905,2.6999979409433545,2.6999979409433545,0.0,2.1449872085026334,1.113760491212209,2.1449872085026334,2.1630112330118814,val_compound_loss
39,2.7274027400546603,1.161041024027678,0.6003778685653021,1.9900582044449433,1.9900582044449433,0.0,2.1093210732495344,1.0519127886762063,2.7172632671537853,1.0950891858055478,0.6712929123923892,2.677924945240929,2.677924945240929,0.0,2.129696880068098,1.1102916115806216,2.129696880068098,2.147999718075707,val_compound_loss
40,2.700791392376814,1.1463578641414642,0.5995437496553653,2.0000785958987697,2.0000785958987697,0.0,2.0900550437352012,1.0520659786052804,2.7288550535837808,1.10191433770316,0.6746552870387122,2.783558984597524,2.783558984597524,0.0,2.137692031406221,1.1153093462898618,2.137692031406221,2.1449872085026334,val_compound_loss
41,2.6952619552612305,1.141520520997426,0.5995096313574958,2.059006556080132,2.059006556080132,0.0,2.0869347617108986,1.0523949010031564,2.7312048162732805,1.1032774334862119,0.6762386844271705,2.8321340481440225,2.8321340481440225,0.0,2.1393044221968878,1.1166415271304904,2.1393044221968878,2.1393044221968878,val_compound_loss
42,2.6826400441467446,1.1339077093298473,0.5983110757731886,2.0107245554842015,2.0107245554842015,0.0,2.0781226410436884,1.0526813814248988,2.732359976995559,1.1059306462605794,0.6750044936225528,2.709544076806023,2.709544076806023,0.0,2.1391367004031228,1.1169316938945226,2.1391367004031228,2.1391367004031228,val_compound_loss
43,2.6759931290591203,1.133936596137506,0.597101678923955,2.0406382105968617,2.0406382105968617,0.0,2.0715511438077088,1.050089181730987,2.6996066570281982,1.0844105311802454,0.6737152167728969,2.694219631808145,2.694219631808145,0.0,2.117246355329241,1.1139312812260218,2.117246355329241,2.137692031406221,val_compound_loss
44,2.671031154022015,1.1348683580204293,0.5981681589727048,2.0408975414971193,2.0408975414971193,0.0,2.066109843355007,1.0501816058285023,2.6986207280840193,1.0824311120169503,0.6746164560317993,2.7225458593595597,2.7225458593595597,0.0,2.1172042233603343,1.1151586089815413,2.1172042233603343,2.137692031406221,val_compound_loss
45,2.654318617134498,1.1217114155885404,0.5962682891459692,2.0388556712518926,2.0388556712518926,0.0,2.055963350982262,1.0512288622755221,2.7018142200651623,1.0851680210658483,0.6771013396126884,2.696530716759818,2.696530716759818,0.0,2.118890807742164,1.1189463422411965,2.118890807742164,2.118890807742164,val_compound_loss
46,2.6510498876924866,1.1246969580019592,0.5974188270392241,2.0041955606174215,2.0041955606174215,0.0,2.0511671090252186,1.0520035328057709,2.677278132665725,1.0695104598999023,0.6721227282569522,2.607946656999134,2.607946656999134,0.0,2.102400393713088,1.1133762087140764,2.102400393713088,2.117246355329241,val_compound_loss
47,2.642623066271424,1.115226858822757,0.5936044473496694,2.027669771086602,2.027669771086602,0.0,2.0475808665865944,1.049757787159511,2.7029811087108793,1.0844831012544178,0.6799293302354359,2.8743192922501337,2.8743192922501337,0.0,2.120237884067354,1.1234126147769747,2.120237884067354,2.117246355329241,val_compound_loss
48,2.627505525079354,1.1096798725544461,0.594954595994697,2.042647332820312,2.042647332820312,0.0,2.035218316411215,1.0499247271547874,2.7147918315160844,1.096448535010928,0.6795969804128011,2.9509901773361933,2.9509901773361933,0.0,2.1259850093296597,1.1262229567482358,2.1259850093296597,2.118890807742164,val_compound_loss
49,2.6178988350762262,1.1085748885359084,0.5948143174093237,2.0941950122988415,2.0941950122988415,0.0,2.0262177580248113,1.048183250048804,2.6675908338455927,1.0618815649123419,0.6744812386376517,2.686327006135668,2.686327006135668,0.0,2.096406789053054,1.116614824249631,2.096406789053054,2.118890807742164,val_compound_loss
50,2.6195561463239962,1.1060180030171833,0.5945545714052897,2.0158106301512038,2.0158106301512038,0.0,2.029093350052203,1.0502751226778384,2.6975707099551247,1.0832483200799852,0.6805234125682286,2.899627012865884,2.899627012865884,0.0,2.115364358538673,1.125898344176156,2.115364358538673,2.115364358538673,val_compound_loss
51,2.611516416388214,1.1012247039212122,0.5953445576486134,2.047263499763277,2.047263499763277,0.0,2.0234936907808616,1.048564248614841,2.658627998261225,1.055958634331113,0.6716152543113345,2.714219011011578,2.714219011011578,0.0,2.0904719488961354,1.1153533572242373,2.0904719488961354,2.115364358538673,val_compound_loss
52,2.6070729588705395,1.1021276930021862,0.5941307439059808,2.09025934575096,2.09025934575096,0.0,2.0186664774304344,1.0467110209994845,2.6567789713541665,1.0553957621256511,0.67275261311304,2.7040660807064603,2.7040660807064603,0.0,2.0888366245088124,1.1172299839201427,2.0888366245088124,2.096406789053054,val_compound_loss
53,2.5859158789670027,1.0909806249475984,0.5936105744863944,2.0921342041757374,2.0921342041757374,0.0,2.0031353443387956,1.0451374460780432,2.646530208133516,1.0470359438941592,0.6712740943545387,2.715706924597422,2.715706924597422,0.0,2.082871641431536,1.1142612865992956,2.082871641431536,2.0904719488961354,val_compound_loss
54,2.594518319639579,1.085684454314923,0.5936406355686289,2.049781636586265,2.049781636586265,0.0,2.014309327438395,1.047678448535778,2.673981541679019,1.0656519390287853,0.6790577002934047,2.9308219097909474,2.9308219097909474,0.0,2.1006364935920354,1.1242848123822893,2.1006364935920354,2.0904719488961354,val_compound_loss
55,2.5881792319514765,1.094518779446839,0.590666123010494,2.096429490223133,2.096429490223133,0.0,2.003640446082625,1.045758051216287,2.657336870829264,1.0532625289190383,0.6788705871218726,2.825862072762989,2.825862072762989,0.0,2.090220496768043,1.123213773682004,2.090220496768043,2.090220496768043,val_compound_loss
56,2.592400659329046,1.0952652369147886,0.5929377440106932,2.102917780873006,2.102917780873006,0.0,2.0074532978118413,1.0461791570855197,2.6357556751796176,1.0420183908371699,0.6689904019946143,2.672097623348236,2.672097623348236,0.0,2.074626604715983,1.1143312794821603,2.074626604715983,2.0888366245088124,val_compound_loss
57,2.575917752331527,1.0858927786192567,0.590031520399467,2.127485236320546,2.127485236320546,0.0,1.9957475927140977,1.0441155118286294,2.646237407411848,1.0461790561676025,0.6742728778294155,2.8235905255590166,2.8235905255590166,0.0,2.0827592554546537,1.1215287674041021,2.0827592554546537,2.082871641431536,val_compound_loss
58,2.558486125456593,1.0720375241741302,0.5905475118172863,2.0988105074280785,2.0988105074280785,0.0,1.9852378986499928,1.0441328902093192,2.649111134665353,1.0462499346051897,0.6810647930417743,2.8160780583109175,2.8160780583109175,0.0,2.0853889896756126,1.1262184097653343,2.0853889896756126,2.0853889896756126,val_compound_loss
59,2.5487477199110407,1.0678299708814216,0.5888257986969418,2.128792681548961,2.128792681548961,0.0,1.9776951907173035,1.041642999838269,2.635698534193493,1.0358707791283017,0.6776646035058158,2.782933328832899,2.782933328832899,0.0,2.077283189410255,1.1234445061002458,2.077283189410255,2.0827592554546537,val_compound_loss
60,2.557520725739696,1.0737706414921573,0.588419602346168,2.1470224568768153,2.1470224568768153,0.0,1.983462791594248,1.0429472778209303,2.6389958631424677,1.0404698621659052,0.6768118143081665,2.8405387827328274,2.8405387827328274,0.0,2.0782507487705777,1.1247347252709525,2.0782507487705777,2.0782507487705777,val_compound_loss
61,2.5491497693238436,1.0728990336259205,0.5887002484508292,2.1791676997192324,2.1791676997192324,0.0,1.9755168585550218,1.0432132129315976,2.6322060312543596,1.0378772190638952,0.6746954974674043,2.786534698236556,2.786534698236556,0.0,2.0728250231061662,1.123183670498076,2.0728250231061662,2.0782507487705777,val_compound_loss
62,2.553038688563796,1.0716927108310519,0.5898158197049741,2.1692067189979807,2.1692067189979807,0.0,1.9800340946389254,1.042002865877101,2.6200151443481445,1.0258299282618932,0.6755911736261278,2.745484335081918,2.745484335081918,0.0,2.066704829533895,1.1213136173429943,2.066704829533895,2.077283189410255,val_compound_loss
63,2.5199322486049915,1.0547909938469135,0.588934312579493,2.174777632194852,2.174777632194852,0.0,1.9554530870977533,1.03981078301788,2.6370678402128673,1.0343374751863026,0.6845496495564779,2.90142830212911,2.90142830212911,0.0,2.079091117495582,1.1320817470550537,2.079091117495582,2.077283189410255,val_compound_loss
64,2.5367170294756614,1.0628899094604312,0.587441078411839,2.2005879797001997,2.2005879797001997,0.0,1.968259745173984,1.0379304258280961,2.6117977868942988,1.0215648583003454,0.673172116279602,2.712901683080764,2.712901683080764,0.0,2.060679617382231,1.1201337973276775,2.060679617382231,2.0728250231061662,val_compound_loss
65,2.5168807645323414,1.0533539011049522,0.5879803288865972,2.183829973141352,2.183829973141352,0.0,1.9530587284653276,1.042175685602521,2.615548917225429,1.0237404164813815,0.6775066284906297,2.7347299257914224,2.7347299257914224,0.0,2.0631878603072393,1.1238580033892678,2.0631878603072393,2.066704829533895,val_compound_loss
66,2.5433028324571234,1.0696906653976945,0.5867437581536631,2.2493286489967317,2.2493286489967317,0.0,1.971418762648547,1.0390435277469574,2.630852699279785,1.0301605292728968,0.6859427349908012,2.9069943740254356,2.9069943740254356,0.0,2.0748944396064397,1.1339514936719621,2.0748944396064397,2.066704829533895,val_compound_loss
67,2.5358908693626443,1.0660735781861361,0.5863998086048813,2.2085303622421133,2.2085303622421133,0.0,1.9658712337887476,1.0372949094368666,2.6052420934041343,1.0177708126249767,0.6730227470397949,2.728293538093567,2.728293538093567,0.0,2.055987392153059,1.1212992838450841,2.055987392153059,2.0631878603072393,val_compound_loss
68,2.519946503891516,1.0569555813042575,0.586736545203224,2.1736001284034163,2.1736001284034163,0.0,1.9544179092639338,1.0394481997641305,2.610736540385655,1.0166421617780412,0.682098837125869,2.7919650162969316,2.7919650162969316,0.0,2.0617370832534063,1.1285788331712996,2.0617370832534063,2.0617370832534063,val_compound_loss
69,2.506242542985886,1.0501603438425315,0.588167078911312,2.209653699997241,2.209653699997241,0.0,1.944119752399505,1.0386980008826685,2.617401111693609,1.0191704545702254,0.6866314865293957,2.867894700595311,2.867894700595311,0.0,2.066950355257307,1.1333054871786208,2.066950355257307,2.0631878603072393,val_compound_loss
70,2.513754243573184,1.055858540156531,0.5865234630133109,2.2226102135326498,2.2226102135326498,0.0,1.9487835017461625,1.0392079838999995,2.6055186362493608,1.0164507684253512,0.6767963568369547,2.8067474422000704,2.8067474422000704,0.0,2.0567542484828403,1.125700825736636,2.0567542484828403,2.0617370832534063,val_compound_loss
71,2.500006337014456,1.0461162632262264,0.5863774339988749,2.2935747566519593,2.2935747566519593,0.0,1.9400135732832409,1.0356956256760492,2.6099411646525064,1.0204288278307234,0.6784331628254482,2.8285979628562927,2.8285979628562927,0.0,2.0590887864430747,1.128456717445737,2.0590887864430747,2.0590887864430747,val_compound_loss
72,2.48844203904823,1.0391422161664912,0.5883069071504805,2.2077135576142206,2.2077135576142206,0.0,1.9318598937735987,1.0375986897125447,2.613971710205078,1.0205395221710205,0.6832796619051978,2.94433547769274,2.94433547769274,0.0,2.062851826349894,1.1339103551138014,2.062851826349894,2.0617370832534063,val_compound_loss
73,2.4934891408713407,1.0459936389689724,0.5880942398278171,2.2687999676301995,2.2687999676301995,0.0,1.9334515724232588,1.0386600715142709,2.6027707031794955,1.0156321979704357,0.6769607521238781,2.8725890801066445,2.8725890801066445,0.0,2.0543842883337113,1.1266895192010062,2.0543842883337113,2.0590887864430747,val_compound_loss
74,2.4973300720648792,1.0485710345563435,0.5873559688134168,2.260044758676221,2.260044758676221,0.0,1.9360725425538563,1.0366154530691722,2.600565933045887,1.013008821578253,0.6787131457101732,2.845250544093904,2.845250544093904,0.0,2.0534311589740573,1.1281081210999262,2.0534311589740573,2.0567542484828403,val_compound_loss
75,2.491032531652501,1.0522641331430465,0.5846482540564563,2.29710001581245,2.29710001581245,0.0,1.927984525286962,1.0356487565570407,2.599845534279233,1.013282333101545,0.6794853948411488,2.874533874647958,2.874533874647958,0.0,2.0525084904261996,1.1300356274559384,2.0525084904261996,2.0543842883337113,val_compound_loss
76,2.4776276835688837,1.0368156808788183,0.5868603413697904,2.379213569656251,2.379213569656251,0.0,1.922252638945504,1.0366201041236756,2.6033547832852317,1.0155913943336123,0.6809850931167603,2.934048913774036,2.934048913774036,0.0,2.0547660305386497,1.1327737456276303,2.0547660305386497,2.0543842883337113,val_compound_loss
77,2.454240824495043,1.0149637440998087,0.5878237695605667,2.387461519194028,2.387461519194028,0.0,1.9097537833546836,1.0375643694211567,2.604945489338466,1.0153783957163494,0.6851090760458083,2.952645704859779,2.952645704859779,0.0,2.056311085110619,1.1364702043079196,2.056311085110619,2.0543842883337113,val_compound_loss
78,2.4743156224962264,1.041629370715883,0.5829240671856694,2.3299447655204744,2.3299447655204744,0.0,1.916610495123283,1.035373432295663,2.6177453994750977,1.0260009311494374,0.6870155731836954,3.1480476629166376,3.1480476629166376,0.0,2.063586178280058,1.1429521526609148,2.063586178280058,2.0547660305386497,val_compound_loss
79,2.4783725170862105,1.0358259506011136,0.5840936963835721,2.3661321524589782,2.3661321524589782,0.0,1.923567685816023,1.0350308396198131,2.6179870877947127,1.0192158222198486,0.6942988804408482,3.1764406391552518,3.1764406391552518,0.0,2.066967146737235,1.1489677713030861,2.066967146737235,2.056311085110619,val_compound_loss
80,2.4695395742143904,1.0413735408789266,0.5852151019547982,2.405440428033077,2.405440428033077,0.0,1.911966309660957,1.0344776810792389,2.6117944830939885,1.0152912026359922,0.692376176516215,3.1013427461896623,3.1013427461896623,0.0,2.062853393100557,1.1457240297680809,2.062853393100557,2.062853393100557,val_compound_loss
81,2.4672042238649237,1.0356493705794925,0.5845971449657723,2.3661946773371367,2.3661946773371367,0.0,1.912510633468628,1.0340979219113708,2.598741429192679,1.011202233178275,0.6846689212889898,2.9717615871202376,2.9717615871202376,0.0,2.05219909123012,1.1364850316728865,2.05219909123012,2.062853393100557,val_compound_loss
82,2.4647987916986778,1.027847734353845,0.5836702373135026,2.437422292257743,2.437422292257743,0.0,1.914039654075784,1.033285985232661,2.6143700168246315,1.0171985285622733,0.694444111415318,3.1616278489430747,3.1616278489430747,0.0,2.0643900349026634,1.1478764216105144,2.0643900349026634,2.063586178280058,val_compound_loss
83,2.4675975981212797,1.042044014842422,0.582975866066085,2.40783991960306,2.40783991960306,0.0,1.909767510398986,1.0326105494978566,2.6007012866792225,1.012050674075172,0.6856070586613247,3.0188703650519964,3.0188703650519964,0.0,2.0536610058375766,1.1386300268627347,2.0536610058375766,2.062853393100557,val_compound_loss
84,2.463902876806007,1.0325267539610938,0.5810678669069179,2.4159412605579567,2.4159412605579567,0.0,1.910930664451034,1.0299386161345023,2.5956743217649914,1.0119093372708274,0.6813106707164219,2.9878331422805786,2.9878331422805786,0.0,2.048864251091367,1.1347431568872361,2.048864251091367,2.0536610058375766,val_compound_loss
85,2.4627452060659096,1.0356694724824693,0.5820105336803608,2.363593528983454,2.363593528983454,0.0,1.908082765561563,1.0335864326941273,2.599175975436256,1.011354196639288,0.6856688033966791,3.007879376411438,3.007879376411438,0.0,2.0524961607796803,1.1382009074801491,2.0524961607796803,2.0524961607796803,val_compound_loss
86,2.444176649290418,1.019782511901761,0.5809710128282113,2.3731211033605395,2.3731211033605395,0.0,1.8974895458372811,1.0328710981147,2.600137506212507,1.0122832570757185,0.6865582352592832,3.0349547352109636,3.0349547352109636,0.0,2.0529383023579917,1.1397332577478319,2.0529383023579917,2.0529383023579917,val_compound_loss
87,2.45675475382931,1.0277982874127922,0.5805020002776353,2.396018056327073,2.396018056327073,0.0,1.9061448176701863,1.0301925568353563,2.6001678307851157,1.011287462143671,0.6872963224138532,3.0348929251943315,3.0348929251943315,0.0,2.0534485975901284,1.1400848854155767,2.0534485975901284,2.0529383023579917,val_compound_loss
