epoch,train_loss,train_action_loss,train_water_vs_other_loss,train_feature_alignment_loss,train_latent_alignment_loss,train_latent_alignment_weight,train_compound_loss,train_concentration_loss,val_loss,val_action_loss,val_water_vs_other_loss,val_feature_alignment_loss,val_latent_alignment_loss,val_latent_alignment_weight,val_compound_loss,val_concentration_loss,monitor_metric_raw,monitor_metric,monitor_key
11,2.7625709349516208,1.2712310883733962,0.6331786590593832,1.8376865549377663,1.8376865549377663,0.0,2.3369536229542325,1.087217318633246,2.7503763494037448,1.200051988874163,0.6533600035167876,2.3750702171098617,2.3750702171098617,0.0,2.3787684667678106,1.0917462507883708,2.3787684667678106,2.3923172383081344,val_compound_loss
12,2.741081932865123,1.2575753914616095,0.6307829591647658,1.8049634192828778,1.8049634192828778,0.0,2.3214607509986434,1.0837812199794425,2.7416789077577137,1.1955174264453707,0.6540581527210417,2.4830538616293953,2.4830538616293953,0.0,2.37147661617824,1.0931425264903478,2.37147661617824,2.3855891795385453,val_compound_loss
13,2.7366379644504932,1.2590699426080816,0.6260215029830024,1.859363725970662,1.859363725970662,0.0,2.3146328692713745,1.0865757600971,2.7385015260605585,1.2041621662321544,0.6546632732663836,2.673143051919483,2.673143051919483,0.0,2.360649438131423,1.090212004525321,2.360649438131423,2.3787684667678106,val_compound_loss
14,2.71515204162194,1.252436673830426,0.6229818956877189,1.9084660668300573,1.9084660668300573,0.0,2.2935242665507807,1.0820129794418496,2.7286435876573836,1.1963818186805362,0.6556318941570464,2.640897180352892,2.640897180352892,0.0,2.3544749986557734,1.0926117329370408,2.3544749986557734,2.37147661617824,val_compound_loss
15,2.70984792835498,1.2482962512150013,0.6221689532988917,1.9672616379207404,1.9672616379207404,0.0,2.2905309244438454,1.077966588830191,2.7197455565134683,1.1888751983642578,0.6570979640597389,2.6668291432516917,2.6668291432516917,0.0,2.34929016658238,1.0946227652685983,2.34929016658238,2.360649438131423,val_compound_loss
16,2.6928077311742875,1.235735170740299,0.6185264535366543,1.9905736033642103,1.9905736033642103,0.0,2.27954684804987,1.0776226734988903,2.7140249411265054,1.1898267155601865,0.6584299178350539,2.7611667897020067,2.7611667897020067,0.0,2.341250192551386,1.0959590843745641,2.341250192551386,2.3544749986557734,val_compound_loss
17,2.6723767008100237,1.2297973675387246,0.6184054952134531,2.0245430659128245,2.0245430659128245,0.0,2.259067900597103,1.0739039608410426,2.710551307314918,1.1923667362758092,0.6597979636419387,2.774629845505669,2.774629845505669,0.0,2.3347930794670466,1.0962476957411993,2.3347930794670466,2.34929016658238,val_compound_loss
18,2.66389763796771,1.2282442926729797,0.6156024409349633,2.094577727928048,2.094577727928048,0.0,2.249582295064573,1.0773753463906586,2.703523874282837,1.1878905523390997,0.6612445343108404,2.771934672480538,2.771934672480538,0.0,2.3295361200968423,1.097438511394319,2.3295361200968423,2.341250192551386,val_compound_loss
19,2.6653195335751487,1.2342805146540283,0.6133848073936644,2.03434898763422,2.03434898763422,0.0,2.2467929736647028,1.0728363574497284,2.6973373549325124,1.18611512865339,0.6625070231301444,2.8205344577630362,2.8205344577630362,0.0,2.3231522015162875,1.0984366905121576,2.3231522015162875,2.3347930794670466,val_compound_loss
20,2.6529841341038862,1.2286395645015453,0.6126574605861038,2.1561345364208573,2.1561345364208573,0.0,2.2360973408613254,1.0708746307741397,2.6920147169203985,1.1835424786522275,0.6642374538239979,2.7916805701596394,2.7916805701596394,0.0,2.3185020855494907,1.0991572425478982,2.3185020855494907,2.3295361200968423,val_compound_loss
21,2.6519911308137196,1.2318733760288783,0.6122632901819925,2.1132910883537046,2.1132910883537046,0.0,2.232124371503396,1.0726962994646143,2.684395949045817,1.1779460452851795,0.6658957345145089,2.8187889130342576,2.8187889130342576,0.0,2.31337833404541,1.1008668456758772,2.31337833404541,2.3231522015162875,val_compound_loss
22,2.6347218669911543,1.2199160365200548,0.6110442875238954,2.1844160544572686,2.1844160544572686,0.0,2.2205951749963107,1.0676986603509813,2.674895320619856,1.1704030945187522,0.6674374966394334,2.7595624838556563,2.7595624838556563,0.0,2.307560477937971,1.101398269335429,2.307560477937971,2.3185020855494907,val_compound_loss
23,2.622309826038502,1.2186525132921007,0.6084375253745488,2.112135146108885,2.112135146108885,0.0,2.2060898895616883,1.0689851512353887,2.6764396599360873,1.1777739978971935,0.6686323483784994,2.8624012683119093,2.8624012683119093,0.0,2.303416887919108,1.1022947856358118,2.303416887919108,2.31337833404541,val_compound_loss
24,2.6385969156941407,1.233537526042373,0.6094051210022478,2.129134423715412,2.129134423715412,0.0,2.214504291771581,1.0662137891249681,2.6689110483442033,1.1714830625624884,0.6696888662519909,2.8090367075942813,2.8090367075942813,0.0,2.2990632965451194,1.1027496542249406,2.2990632965451194,2.307560477937971,val_compound_loss
25,2.6165990867311995,1.2152091088118377,0.6089195591747445,2.1649024131752195,2.1649024131752195,0.0,2.2018513692119135,1.0671629155123676,2.6697770754496255,1.1782807395571755,0.6705004828316825,2.871043869427272,2.871043869427272,0.0,2.2945959113893055,1.1028638283411663,2.2945959113893055,2.303416887919108,val_compound_loss
26,2.607277965419507,1.2121743033171961,0.6085203348328827,2.154878903121229,2.154878903121229,0.0,2.19288808958871,1.0637608716096827,2.6621121792566207,1.1714448247637068,0.671756176721482,2.8252148074763164,2.8252148074763164,0.0,2.2904720987592424,1.1039230426152546,2.2904720987592424,2.2990632965451194,val_compound_loss
27,2.5947977771203985,1.2074119142754367,0.6074265323618733,2.203930521807658,2.203930521807658,0.0,2.181078705207381,1.0654449677341198,2.653896150134859,1.1668834005083357,0.6732919102623349,2.874738159633818,2.874738159633818,0.0,2.283801589693342,1.1050292537325905,2.283801589693342,2.2945959113893055,val_compound_loss
28,2.5871310946802613,1.2056390195296556,0.6075209074865573,2.198951373497645,2.198951373497645,0.0,2.1730104464071767,1.0642145657665516,2.6551105976104736,1.1730176607767742,0.6737003042584374,2.9076096344561804,2.9076096344561804,0.0,2.2802926812853133,1.1055540868214198,2.2802926812853133,2.2904720987592424,val_compound_loss
29,2.578000173997627,1.2009903678187617,0.6045704452449052,2.1875361764714834,2.1875361764714834,0.0,2.1655139916788335,1.063122291728933,2.6430290312994096,1.1617640313648043,0.6751745485124134,2.852756918895812,2.852756918895812,0.0,2.274218797683716,1.106830154146467,2.274218797683716,2.283801589693342,val_compound_loss
30,2.568480899094274,1.1927937351206623,0.6041592632336591,2.16343628284004,2.16343628284004,0.0,2.16041366889994,1.0610587246834287,2.645336764199393,1.168825626373291,0.675947904586792,2.9153295372213637,2.9153295372213637,0.0,2.271324634552002,1.1071876684824626,2.271324634552002,2.2802926812853133,val_compound_loss
31,2.5771159343618564,1.2039657919495195,0.6048341423430771,2.1903102323807104,2.1903102323807104,0.0,2.162142998327023,1.060589955281959,2.6383230799720403,1.1628706114632743,0.6774927320934477,2.8373511007853915,2.8373511007853915,0.0,2.267348743620373,1.107341692561195,2.267348743620373,2.274218797683716,val_compound_loss
32,2.551739944982781,1.1904455454891951,0.6037077025446311,2.2046035812408835,2.2046035812408835,0.0,2.1414088666754423,1.0610189715390483,2.635034209205991,1.1634224482945033,0.6782443807238624,2.9014872085480463,2.9014872085480463,0.0,2.262701851981027,1.108446405047462,2.262701851981027,2.271324634552002,val_compound_loss
33,2.5513483487739763,1.189442600207354,0.6035425440659599,2.1686793483754316,2.1686793483754316,0.0,2.1417784653012713,1.060376108008087,2.631844951992943,1.1620430038088845,0.6790376277196974,2.91668286777678,2.91668286777678,0.0,2.259748379389445,1.1095400537763322,2.259748379389445,2.267348743620373,val_compound_loss
34,2.5384122820758317,1.180596457587348,0.602720516857016,2.1693967108925185,2.1693967108925185,0.0,2.1330041286175843,1.0573646807796742,2.631640536444528,1.1655129023960658,0.6797083900088355,2.937724089338666,2.937724089338666,0.0,2.256622859409877,1.1100916805721464,2.256622859409877,2.262701851981027,val_compound_loss
35,2.535694434529259,1.1827779440652757,0.6025259078495087,2.273185793133009,2.273185793133009,0.0,2.1279147074966835,1.05615490580362,2.618513584136963,1.1557478450593495,0.6815945420946393,2.8972362095401403,2.8972362095401403,0.0,2.248037497202555,1.1111260709308444,2.248037497202555,2.259748379389445,val_compound_loss
36,2.520124533189037,1.1749092875018952,0.6026402144205003,2.2226759816997896,2.2226759816997896,0.0,2.114792373445299,1.0569622582859464,2.6185528210231235,1.156794616154262,0.6818829263959613,2.901394790127164,2.901394790127164,0.0,2.2471592993963334,1.112243033590771,2.2471592993963334,2.256622859409877,val_compound_loss
37,2.5166083870741427,1.1732001656262332,0.6016313794744078,2.2223638008353572,2.2223638008353572,0.0,2.1118128388016313,1.0569238416732303,2.60320512453715,1.1475672267732167,0.6844647668656849,2.8831452258995602,2.8831452258995602,0.0,2.2353453749702092,1.113262307076227,2.2353453749702092,2.248037497202555,val_compound_loss
38,2.50919779141744,1.1752374181671748,0.6001251601668262,2.2497085714860567,2.2497085714860567,0.0,2.1010874377356634,1.0544216219710294,2.6141244797479537,1.1587002617972237,0.6832699548630488,2.957478729032335,2.957478729032335,0.0,2.2399324689592635,1.1139910959062123,2.2399324689592635,2.2471592993963334,val_compound_loss
39,2.5020362334276633,1.1677314339491425,0.6007652642234923,2.232036698471617,2.232036698471617,0.0,2.0981094704733954,1.0561660335808205,2.6109444186801003,1.1550861994425456,0.6837821063541231,2.855770047221865,2.855770047221865,0.0,2.2387918063572476,1.115424462727138,2.2387918063572476,2.2399324689592635,val_compound_loss
40,2.480658071381705,1.1545680654900414,0.5997685350122905,2.230953705097948,2.230953705097948,0.0,2.082129091182083,1.055801717692582,2.60465339251927,1.1519336019243513,0.6844330628712972,2.8955643006733487,2.8955643006733487,0.0,2.2334146272568476,1.116367845308213,2.2334146272568476,2.2387918063572476,val_compound_loss
41,2.504136921236755,1.1700202270790383,0.6001356521611492,2.1846818970861257,2.1846818970861257,0.0,2.0989803466847334,1.0547370380825467,2.6031223138173423,1.1547968501136416,0.6851083664667039,2.959063629309336,2.959063629309336,0.0,2.229100545247396,1.1172858192807151,2.229100545247396,2.2353453749702092,val_compound_loss
42,2.4812804138849653,1.1564058002340731,0.5992679353113528,2.2077640943899355,2.2077640943899355,0.0,2.0813963009566856,1.0562773819953677,2.5977294672103155,1.1562339237758092,0.6868366627466111,2.9821379752386186,2.9821379752386186,0.0,2.221178508940197,1.1168265172413416,2.221178508940197,2.2334146272568476,val_compound_loss
43,2.477049065014673,1.1595150311157185,0.5985673694383531,2.289985833778268,2.289985833778268,0.0,2.0736037726124756,1.0561843978034124,2.587222451255435,1.1477250825791132,0.6879980337052118,2.91623208068666,2.91623208068666,0.0,2.2148364725567045,1.1183196476527624,2.2148364725567045,2.229100545247396,val_compound_loss
44,2.4695087702816756,1.1458955866003793,0.59637865045714,2.2780600729442777,2.2780600729442777,0.0,2.075243764453464,1.057044734715154,2.581259080341884,1.1401096071515764,0.6886272430419922,2.869149971575964,2.869149971575964,0.0,2.21342895144508,1.120329113233657,2.21342895144508,2.221178508940197,val_compound_loss
45,2.4642335826126986,1.1487434411805773,0.5991644006242197,2.276946419485347,2.276946419485347,0.0,2.0662995469633234,1.0565399965911946,2.5776245707557317,1.139356908344087,0.6890723818824405,2.888734908331008,2.888734908331008,0.0,2.2094265052250455,1.121288577715556,2.2094265052250455,2.2148364725567045,val_compound_loss
46,2.457675057744223,1.1373535509778079,0.5984250658718997,2.3266871966539866,2.3266871966539866,0.0,2.06748500513652,1.0547594330298207,2.57030295190357,1.1328781445821126,0.6904925505320231,2.8714787449155534,2.8714787449155534,0.0,2.2054336752210344,1.1224116881688435,2.2054336752210344,2.21342895144508,val_compound_loss
47,2.4532917315367038,1.1410247349234486,0.5946073131586509,2.278926449477988,2.278926449477988,0.0,2.059407635340615,1.0500941509922976,2.57231905346825,1.1365688641866047,0.6918231078556606,2.916520303203946,2.916520303203946,0.0,2.2047920454116094,1.1245029824120658,2.2047920454116094,2.2094265052250455,val_compound_loss
48,2.4461289530708674,1.1426647297604373,0.5964854960403745,2.2980896705988223,2.2980896705988223,0.0,2.0487983081706616,1.054535482610975,2.5680311293829057,1.1343158540271578,0.692737897237142,2.899556815624237,2.899556815624237,0.0,2.2012014161972773,1.1251245169412523,2.2012014161972773,2.2054336752210344,val_compound_loss
49,2.4403735708307335,1.136122048216522,0.5961102105322338,2.2475096314514755,2.2475096314514755,0.0,2.0470428466796875,1.0527162198667173,2.564527386710757,1.1361609413510276,0.6932513997668311,2.9668255221276056,2.9668255221276056,0.0,2.195244346346174,1.126178809574672,2.195244346346174,2.2047920454116094,val_compound_loss
50,2.4359921343112116,1.1335355453390292,0.5955049808693942,2.266939100213152,2.266939100213152,0.0,2.0436807233820518,1.0527423434156589,2.560544354575021,1.1317661149161202,0.6939531848544166,2.9380514593351457,2.9380514593351457,0.0,2.193732500076294,1.1275670301346552,2.193732500076294,2.2012014161972773,val_compound_loss
51,2.4204093867508822,1.1276580711836537,0.5925890029107452,2.297698640082248,2.297698640082248,0.0,2.0290910270478992,1.0520666768311193,2.5587325550260998,1.1298799060639881,0.6948198477427164,2.9215092545463923,2.9215092545463923,0.0,2.1928515547797796,1.1296080975305467,2.1928515547797796,2.195244346346174,val_compound_loss
52,2.426729487678992,1.1315875457077431,0.5949401793971895,2.2291083330357515,2.2291083330357515,0.0,2.0336876492651683,1.0529228691701535,2.549623512086414,1.1253045854114352,0.697249520392645,2.9546314108939398,2.9546314108939398,0.0,2.1849899973188127,1.1317448672794161,2.1849899973188127,2.193732500076294,val_compound_loss
53,2.416028613135928,1.1192662814464518,0.59409046110022,2.265424458162179,2.265424458162179,0.0,2.030276097948589,1.0539977503201319,2.546835774467105,1.1221859341575986,0.6966900257837205,2.913707313083467,2.913707313083467,0.0,2.1840214275178456,1.1322466135025024,2.1840214275178456,2.1928515547797796,val_compound_loss
54,2.407899170956284,1.1209725242443185,0.5930668243340084,2.3149570332317757,2.3149570332317757,0.0,2.018783716297654,1.0535053569803794,2.549583537237985,1.1293639228457497,0.6976661682128906,3.0284005318369185,3.0284005318369185,0.0,2.1815360500698997,1.1332731984910511,2.1815360500698997,2.1849899973188127,val_compound_loss
55,2.3979470679368924,1.1174581888176145,0.593939734987481,2.3896105979327804,2.3896105979327804,0.0,2.009445208090323,1.049225091934204,2.5506070341382707,1.1321232886541457,0.6978843155361357,3.0194165224120733,3.0194165224120733,0.0,2.180515550431751,1.1341141746157692,2.180515550431751,2.1840214275178456,val_compound_loss
56,2.398583099955604,1.1118979810406922,0.5930878952066735,2.3310511694068,2.3310511694068,0.0,2.0145482480841337,1.0529118795243522,2.535255443482172,1.116915157863072,0.6978922287623087,2.9173079757463363,2.9173079757463363,0.0,2.1736636956532798,1.134413242340088,2.1736636956532798,2.1815360500698997,val_compound_loss
57,2.3877081927799044,1.1122230419090815,0.591132648565151,2.3769399439373977,2.3769399439373977,0.0,2.0008907280271013,1.0504706965552435,2.5081284386771068,1.101429575965518,0.6987759215491158,2.8691221362068537,2.8691221362068537,0.0,2.152314481281099,1.1344306355430966,2.152314481281099,2.180515550431751,val_compound_loss
58,2.3914650533565136,1.1058126686426697,0.592600742502818,2.324401114668165,2.324401114668165,0.0,2.010624422913506,1.0526314592235302,2.515122061684018,1.1048488844008673,0.699398778733753,2.911964331354414,2.911964331354414,0.0,2.1581378210158575,1.136432863417126,2.1581378210158575,2.1736636956532798,val_compound_loss
59,2.3893115596165733,1.1083746038416706,0.5920989139685555,2.370577913033899,2.370577913033899,0.0,2.005965135084889,1.0510008448646182,2.522351934796288,1.1084783871968586,0.6984984250295729,2.885594538279942,2.885594538279942,0.0,2.164206232343401,1.1371061972209386,2.164206232343401,2.164206232343401,val_compound_loss
60,2.3760889573072,1.0967494230421762,0.5916016332056157,2.3245966033960777,2.3245966033960777,0.0,1.9989768569431607,1.0496822510446822,2.5208196072351363,1.1108915238153367,0.6976844412939889,2.900002800282978,2.900002800282978,0.0,2.160388787587484,1.1364829937616985,2.160388787587484,2.160388787587484,val_compound_loss
61,2.374036404190871,1.0997482039941051,0.5904338585321235,2.3210615620568946,2.3210615620568946,0.0,1.9938043513626018,1.0528624697967812,2.508542526335943,1.1014061201186407,0.697983321689424,2.8600402729851857,2.8600402729851857,0.0,2.1527006171998524,1.1371480283283053,2.1527006171998524,2.1581378210158575,val_compound_loss
62,2.369227544971244,1.0960614108850086,0.5921803304442653,2.326065520051295,2.326065520051295,0.0,1.9907089162755895,1.0534594472123202,2.5051872389657155,1.1001331919715518,0.6966258741560436,2.8369818954240706,2.8369818954240706,0.0,2.1496286278679255,1.1362699610846383,2.1496286278679255,2.1581378210158575,val_compound_loss
63,2.3372911164369534,1.0742745522468808,0.5896095329176181,2.2849473287031135,2.2849473287031135,0.0,1.9687108009580583,1.0509326580971006,2.5079423018864224,1.1092481840224493,0.6976500919886998,2.944993277390798,2.944993277390798,0.0,2.1456336861564997,1.1363989001228696,2.1456336861564997,2.1527006171998524,val_compound_loss
64,2.3507660665209333,1.0845588415703447,0.5919258728544549,2.2909570515313478,2.2909570515313478,0.0,1.9769430923714209,1.0541161525817144,2.488582066127232,1.0889206613813127,0.7012843404497419,2.840466950620924,2.840466950620924,0.0,2.1375318481808616,1.141664641244071,2.1375318481808616,2.1496286278679255,val_compound_loss
65,2.3312695808511563,1.0700138029913422,0.586584735957403,2.305256562494727,2.305256562494727,0.0,1.964760151489702,1.0502818327732186,2.491168010802496,1.0937094007219588,0.7009175902321225,2.8629818899290904,2.8629818899290904,0.0,2.136945667720976,1.1406519242695399,2.136945667720976,2.1456336861564997,val_compound_loss
66,2.3350060547470415,1.0750998266474912,0.5881388915909661,2.256693322980215,2.256693322980215,0.0,1.9652951280906719,1.0497272885034954,2.4829938298179988,1.0904034887041365,0.698863875298273,2.847577710946401,2.847577710946401,0.0,2.1295594033740817,1.1391238768895466,2.1295594033740817,2.1375318481808616,val_compound_loss
67,2.3361720944207813,1.0753637060286507,0.5886819304297211,2.203222804047443,2.203222804047443,0.0,1.9664818893664728,1.0504173664819627,2.473988067536127,1.0820375624157132,0.7008645591281709,2.7915091599736894,2.7915091599736894,0.0,2.124923899060204,1.1411517063776653,2.124923899060204,2.136945667720976,val_compound_loss
68,2.327760856618326,1.06868220810537,0.5895394522046286,2.2543099568319067,2.2543099568319067,0.0,1.961306653956257,1.0515216119074948,2.4980400289808,1.1026512554713659,0.700358373778207,2.8096275187674022,2.8096275187674022,0.0,2.1382254305339994,1.1415881940296717,2.1382254305339994,2.136945667720976,val_compound_loss
69,2.326133271373769,1.0699970206571003,0.5888194771355422,2.2225790302904826,2.2225790302904826,0.0,1.958448019607988,1.0478963123427496,2.4579533622378396,1.0767532076154436,0.6987585056395758,2.8092290617170788,2.8092290617170788,0.0,2.109380074909755,1.1386772110348655,2.109380074909755,2.1295594033740817,val_compound_loss
70,2.3085016220334977,1.0587063797567255,0.589072170711699,2.279100737164891,2.279100737164891,0.0,1.9455383640748483,1.048497516011435,2.4549478462764194,1.075071198599679,0.6995459284101214,2.7894840439160666,2.7894840439160666,0.0,2.106903303237188,1.1397566114153181,2.106903303237188,2.124923899060204,val_compound_loss
71,2.3028720484839544,1.0586219452045582,0.5890295237460464,2.2410457884035413,2.2410457884035413,0.0,1.9385147088419192,1.0493990085112355,2.4577468690418063,1.0785793576921736,0.699888098807562,2.835538154556638,2.835538154556638,0.0,2.1074519952138266,1.1412174701690674,2.1074519952138266,2.109380074909755,val_compound_loss
72,2.3003668829246804,1.0548595152204,0.588963112187764,2.1513760555042793,2.1513760555042793,0.0,1.9385381590121638,1.0478575973914415,2.4486643246241977,1.072105464481172,0.7009788921901158,2.813008805116018,2.813008805116018,0.0,2.101161230178106,1.1439531928017026,2.101161230178106,2.1074519952138266,val_compound_loss
73,2.289002089273362,1.0491739391649841,0.5884525416389345,2.174793453364776,2.174793453364776,0.0,1.928970005777147,1.0477638887980627,2.432868106024606,1.0658099083673387,0.6989682061331612,2.788277867294493,2.788277867294493,0.0,2.086803992589315,1.1403721400669642,2.086803992589315,2.106903303237188,val_compound_loss
74,2.278062783536457,1.0415119303281977,0.5895734877182693,2.235980650341069,2.235980650341069,0.0,1.921435551668601,1.0486978276696786,2.4330483845302036,1.0658324445996965,0.6987737417221069,2.7923534966650463,2.7923534966650463,0.0,2.0870266187758673,1.14019733383542,2.0870266187758673,2.101161230178106,val_compound_loss
75,2.2785850022204968,1.040751848902021,0.5880224119733881,2.171562324834879,2.171562324834879,0.0,1.9228566550703907,1.0468905697423945,2.442470357531593,1.0704938684191023,0.7019451459248861,2.8175486666815623,2.8175486666815623,0.0,2.094659589585804,1.144674817721049,2.094659589585804,2.094659589585804,val_compound_loss
76,2.2665158995875605,1.0333522111965865,0.5879279553259491,2.226650088237076,2.226650088237076,0.0,1.9137454733016,1.047519754795801,2.4359691597166515,1.0710172993796212,0.6996874128069196,2.8686735062372115,2.8686735062372115,0.0,2.08638266154698,1.1411579222906203,2.08638266154698,2.0870266187758673,val_compound_loss
77,2.265178765884783,1.033365369000763,0.5876579213710058,2.20407746621856,2.20407746621856,0.0,1.9120952313539212,1.047115475412399,2.4411203747703913,1.0719519002096993,0.7048853579021636,2.8245008133706593,2.8245008133706593,0.0,2.091554709843227,1.1472527924038114,2.091554709843227,2.0870266187758673,val_compound_loss
78,2.2636177460983316,1.0346605236095094,0.5842665528494214,2.1901732606704902,2.1901732606704902,0.0,1.9092047823169245,1.0466276476622889,2.417323362259638,1.0512681915646507,0.7012267339797247,2.685145934422811,2.685145934422811,0.0,2.078906093324934,1.1440061557860601,2.078906093324934,2.0870266187758673,val_compound_loss
79,2.250489321335283,1.0250277903975633,0.5869588123427497,2.186079680840805,2.186079680840805,0.0,1.9006436353638059,1.0452131329390106,2.414686713899885,1.053872437704177,0.7013212782996041,2.763156172775087,2.763156172775087,0.0,2.073560703368414,1.142905933516366,2.073560703368414,2.08638266154698,val_compound_loss
80,2.255313708353295,1.0246427880708502,0.5862618244829632,2.2162454940339247,2.2162454940339247,0.0,1.9069402239940785,1.046232004329641,2.4163972309657504,1.0510820207141696,0.699344657716297,2.7302585386094593,2.7302585386094593,0.0,2.0780591056460427,1.1421872207096644,2.0780591056460427,2.078906093324934,val_compound_loss
81,2.244001783075787,1.0228311044986917,0.5844064427431298,2.2243680410757265,2.2243680410757265,0.0,1.8943065606727802,1.046407735536969,2.4117441404433477,1.040402548653739,0.6981207132339478,2.5241677846227373,2.5241677846227373,0.0,2.0808465026673817,1.1438394501095726,2.0808465026673817,2.078906093324934,val_compound_loss
82,2.2337778655309526,1.0188359247628973,0.5866069486216893,2.2204292739036853,2.2204292739036853,0.0,1.8847649627261691,1.0456739957370456,2.4144538811274936,1.0515662715548562,0.7019594453629994,2.733183829557328,2.733183829557328,0.0,2.0750011716570174,1.1449340752192907,2.0750011716570174,2.0780591056460427,val_compound_loss
83,2.2542001116212713,1.0283858637330394,0.5851499770999585,2.1588133653162647,2.1588133653162647,0.0,1.9025902281362543,1.045333899202801,2.417186078571138,1.053732542764573,0.7054580790655953,2.7927893712407066,2.7927893712407066,0.0,2.0763865311940513,1.1478856234323411,2.0763865311940513,2.0763865311940513,val_compound_loss
84,2.2207064496146307,1.0056784060739337,0.5848461294931079,2.212526526479494,2.212526526479494,0.0,1.8791945131998213,1.0451076771847154,2.401108946119036,1.0404692150297619,0.7007546197800409,2.661215671471187,2.661215671471187,0.0,2.0673485824040005,1.1452077400116694,2.0673485824040005,2.0763865311940513,val_compound_loss
85,2.2179436090762024,1.0108424737339927,0.5871136672597713,2.2212958118272206,2.2212958118272206,0.0,1.871468772963872,1.0454453576809515,2.3946248576754616,1.0431040695735387,0.7025253545670282,2.834232162861597,2.834232162861597,0.0,2.0570773170107888,1.1449228752227056,2.0570773170107888,2.0750011716570174,val_compound_loss
86,2.2164329965278586,1.0030982166371019,0.5847069565896634,2.250584499545829,2.250584499545829,0.0,1.8760476872403786,1.0435843609628224,2.4222019626980735,1.0599457082294284,0.7041009948367164,2.771958195027851,2.771958195027851,0.0,2.077567668188186,1.149062712987264,2.077567668188186,2.0750011716570174,val_compound_loss
