epoch,train_loss,train_self_probe_loss,train_cross_probe_loss,train_lambda_cross,train_lambda_proto,train_prototype_alignment_loss,train_latent_alignment_loss,train_latent_alignment_weight,train_feature_alignment_loss,train_self_probe_local_loss,train_cross_probe_local_loss,train_self_probe_region_time_loss,train_cross_probe_region_time_loss,train_self_probe_derivative_loss,train_cross_probe_derivative_loss,train_self_probe_frequency_loss,train_cross_probe_frequency_loss,train_self_probe_correlation_loss,train_cross_probe_correlation_loss,val_loss,val_self_probe_loss,val_cross_probe_loss,val_lambda_cross,val_lambda_proto,val_prototype_alignment_loss,val_latent_alignment_loss,val_latent_alignment_weight,val_feature_alignment_loss,val_self_probe_local_loss,val_cross_probe_local_loss,val_self_probe_region_time_loss,val_cross_probe_region_time_loss,val_self_probe_derivative_loss,val_cross_probe_derivative_loss,val_self_probe_frequency_loss,val_cross_probe_frequency_loss,val_self_probe_correlation_loss,val_cross_probe_correlation_loss,monitor_metric_raw,monitor_metric,monitor_key
11,2.358371236190838,2.358371236190838,0.12007069121535079,0.0,0.0,4.2251524867655545,0.3911648517317097,0.0,0.3911648517317097,0.8713013300003584,0.08822026426784293,1.4458261714444693,0.018819126060271366,0.003860216940989315,0.0037494783763059145,0.00713785227774576,0.0053972185018925254,0.7912971775173225,0.23108419654921564,6.682231436605039,6.682231436605039,0.11242521771733065,0.0,0.0,4.208889324472557,0.33198333601033464,0.0,0.33198333601033464,2.480969585929506,0.0851388766852595,4.159121811303154,0.014917701916618746,0.008128334043774558,0.0013160806912813126,0.02037624868178185,0.003035827693153427,0.7614106572933078,0.23472073729734244,6.682231436605039,6.719013694997715,val_self_probe_loss
12,2.3378021243538476,2.3378021243538476,0.12470510847351292,0.0,0.0,4.208494290038861,0.3744429493840256,0.0,0.3744429493840256,0.8626231049380697,0.09133047173791345,1.4344701552385328,0.020044602380102475,0.003525011105085677,0.0030074164396076248,0.006579302471390752,0.004798934736179697,0.7833943200163731,0.24196575801210268,6.651627697305094,6.651627697305094,0.10175895792727145,0.0,0.0,4.196794634279997,0.32420319985158697,0.0,0.32420319985158697,2.4681115599453265,0.07454865236089837,4.141576761466607,0.015123385941806417,0.00806616995346614,0.0010024343876844932,0.020136485829470703,0.0024944798694055826,0.7581806330947403,0.231737307324913,6.651627697305094,6.682231436605039,val_self_probe_loss
13,2.3361667285537355,2.3361667285537355,0.1269147770497723,0.0,0.0,4.197519821079057,0.36871192062071206,0.0,0.36871192062071206,0.8613707826244844,0.0934074267532378,1.4343168459603672,0.01998099388450417,0.0031311801927620146,0.0023797753621731055,0.00617108410674134,0.0042517551657478975,0.7815876033251162,0.25012474460476186,6.624576230516067,6.624576230516067,0.11313873325815853,0.0,0.0,4.189265150461138,0.32864739935590614,0.0,0.32864739935590614,2.4553708299439148,0.08397162601536845,4.12763290192284,0.016247527650702073,0.00802872755752026,0.0007652233720624021,0.019870987567639914,0.0024913212715399376,0.7515560296011268,0.24958282486992592,6.624576230516067,6.651627697305094,val_self_probe_loss
14,2.331516886941688,2.331516886941688,0.13044928944987602,0.0,0.0,4.188858468760251,0.3636157766197175,0.0,0.3636157766197175,0.8585103886400306,0.09538881661437869,1.43261627444198,0.021384227894140257,0.002937547021937014,0.002045225613504141,0.006270643662299417,0.004032466920965753,0.7805779202055068,0.25523382153783225,6.599287009526114,6.599287009526114,0.10858833405727185,0.0,0.0,4.182085149776862,0.31510724303144844,0.0,0.31510724303144844,2.444633540847796,0.07929509459352642,4.113237957854795,0.01657184974654861,0.007992594366114419,0.0005699393313424372,0.01982920380798747,0.002204694255162609,0.7486776576279113,0.24716870070244215,6.599287009526114,6.624576230516067,val_self_probe_loss
15,2.3114045049042393,2.3114045049042393,0.1314412318619886,0.0,0.0,4.182119828024235,0.36079965893314125,0.0,0.36079965893314125,0.8498962051669621,0.09633025248932656,1.4216713019146796,0.02114351749272954,0.0026975902642479162,0.0016602296793667762,0.005790912900958313,0.003677501226775348,0.7716695626402268,0.2636930952022418,6.566281858611829,6.566281858611829,0.1213541918011926,0.0,0.0,4.1772965999863905,0.32243971239706004,0.0,0.32243971239706004,2.429756443837646,0.09007814373844159,4.095320000839622,0.017883545157979734,0.008043789194659286,0.0004539223816621794,0.019529245228373578,0.0025088327534797585,0.744839072227478,0.26056280806197885,6.566281858611829,6.599287009526114,val_self_probe_loss
16,2.3011898816973133,2.3011898816973133,0.1341052472133406,0.0,0.0,4.176257631257912,0.358877825979082,0.0,0.358877825979082,0.8478398908606427,0.09787032558581701,1.413621224609176,0.0220890381403112,0.0025463636356797457,0.0013552027019446166,0.005430192202937909,0.0034728360530520606,0.7709839511519598,0.269196000011509,6.530955918295228,6.530955918295228,0.13005526567467993,0.0,0.0,4.172739875983007,0.3178907462528774,0.0,0.3178907462528774,2.4145692779468546,0.09573243394123841,4.075312861487246,0.020604366274631542,0.00801363185461884,0.00034250535927018766,0.01929441770005057,0.0025058813503023632,0.7428109075712122,0.2676450452819374,6.530955918295228,6.566281858611829,val_self_probe_loss
17,2.2988569275951414,2.2988569275951414,0.1360180330197976,0.0,0.0,4.1714971816631365,0.3476352559813553,0.0,0.3476352559813553,0.8456381311625831,0.09902015474801791,1.4137161492526482,0.022661162965596705,0.002383041691263007,0.0010989442684674383,0.005289822741453541,0.003265932354663062,0.7675592018338381,0.27470771083454926,6.5022212427502835,6.5022212427502835,0.12467733215286124,0.0,0.0,4.168643548621894,0.30615983098190025,0.0,0.30615983098190025,2.4030945700107385,0.09074489994448905,4.05814505642951,0.020378739636692202,0.007963832988951829,0.0002552498942197688,0.019083260290284197,0.002336558632434039,0.7416515098595471,0.2651244540762457,6.5022212427502835,6.530955918295228,val_self_probe_loss
18,2.285053173818193,2.285053173818193,0.13920627626806137,0.0,0.0,4.168108041932895,0.3456504374709794,0.0,0.3456504374709794,0.839864717093097,0.10095436844062858,1.405706834297476,0.02389650532421702,0.0023068062863726697,0.000927039210477069,0.005238188767517405,0.0031229549497273942,0.7676243440510805,0.2762269322094881,6.475693845276877,6.475693845276877,0.13201971824124734,0.0,0.0,4.165917710487887,0.30515055015960835,0.0,0.30515055015960835,2.3916994661977804,0.09647908709619356,4.043173071897953,0.021527968827195418,0.00794849590895848,0.00019252379041639453,0.019033368678708557,0.0025949290077207808,0.7386160298534061,0.274100788446687,6.475693845276877,6.5022212427502835,val_self_probe_loss
19,2.267203293810266,2.267203293810266,0.1397335878629585,0.0,0.0,4.165279511955253,0.3438779700273478,0.0,0.3438779700273478,0.8309762391535735,0.10122429386484635,1.3969263506482807,0.023906633922366097,0.0021890264636894195,0.0007658013759608228,0.005117247086100109,0.0031668509252657695,0.7648340434850113,0.2818905039885696,6.442028550812917,6.442028550812917,0.12860824940552623,0.0,0.0,4.163765433412161,0.3012442037185527,0.0,0.3012442037185527,2.37726582166224,0.09392341064370197,4.024060501922385,0.020575601179499803,0.007917336371556642,0.00014987671163919388,0.018724372650219,0.0023701853163667626,0.7370119005996988,0.2766950515486439,6.442028550812917,6.475693845276877,val_self_probe_loss
20,2.2433274648715584,2.2433274648715584,0.14145083383592633,0.0,0.0,4.163183135860707,0.33361575180822095,0.0,0.33361575180822095,0.8236400907395078,0.10225096215319163,1.3804257344188726,0.024507933998588805,0.001942358502114251,0.0006518619221023823,0.004737215361207249,0.0030390260987490842,0.7660467675697922,0.28450138521770224,6.384868936856156,6.384868936856156,0.1278662234544754,0.0,0.0,4.161933377662801,0.2872708467593104,0.0,0.2872708467593104,2.352585418774567,0.09250062352381878,3.991686794516393,0.021230631898394466,0.007903962705471635,0.00012077250328458706,0.0183380563965397,0.002363175805224256,0.7357456219492492,0.27736913732119967,6.384868936856156,6.442028550812917,val_self_probe_loss
21,2.254263561394814,2.254263561394814,0.1423696325652293,0.0,0.0,4.161694242977808,0.327633708682725,0.0,0.327633708682725,0.8250909546138688,0.10315850053215656,1.3900151024178962,0.024546204443558903,0.0019307060320028456,0.0005365360402231208,0.004944829349216936,0.002937713718710367,0.7636050459582249,0.2847404385764565,6.357045458386773,6.357045458386773,0.12962519437629985,0.0,0.0,4.160807094218568,0.2795004888165812,0.0,0.2795004888165812,2.3405660461368307,0.09450888464817349,3.9759519796642064,0.02079747041097339,0.007875133943631927,0.00010101498194654929,0.018180248963860623,0.0023726801740827025,0.7348126622830858,0.2811263164748316,6.357045458386773,6.384868936856156,val_self_probe_loss
22,2.225902617603344,2.225902617603344,0.14364310769460334,0.0,0.0,4.1606401674833835,0.31916212011639816,0.0,0.31916212011639816,0.8120467230886156,0.10370785921288636,1.3746939917983392,0.025260255380679827,0.0019066684299713955,0.0004536923659126081,0.004666612615183192,0.002907242327437835,0.7643721107593876,0.2854169316990577,6.304840240858912,6.304840240858912,0.15090620240069325,0.0,0.0,4.160104947060532,0.282106838241127,0.0,0.282106838241127,2.31739656958058,0.10957416538033427,3.946979286872221,0.026718387305042387,0.007885920894888999,0.00010583113399656021,0.01777131522366465,0.0029393840438009513,0.7343290527785047,0.2858650003160749,6.304840240858912,6.357045458386773,val_self_probe_loss
23,2.2166929431791234,2.2166929431791234,0.14586746048194515,0.0,0.0,4.159937400064144,0.311399170484815,0.0,0.311399170484815,0.807774271071775,0.10534258477970483,1.3697605628446645,0.02565871100590598,0.0018367221509055342,0.0004023067615098196,0.004587335205221862,0.002955305266360682,0.7648017856606275,0.2894011766012885,6.271592756004437,6.271592756004437,0.1423296039889318,0.0,0.0,4.159647760924345,0.28139662853679304,0.0,0.28139662853679304,2.303307801354908,0.10125582026583808,3.927875253781156,0.02655089079685833,0.007855069206236508,9.395347013377211e-05,0.017528043080103924,0.002732315196175568,0.7338556278936611,0.2845234819080519,6.271592756004437,6.304840240858912,val_self_probe_loss
24,2.1801067021655984,2.1801067021655984,0.14972492592852935,0.0,0.0,4.159497951963992,0.310886764074916,0.0,0.310886764074916,0.7939369536600966,0.10735263445636443,1.3471306965642422,0.027462926675881433,0.0018105562252394292,0.00037531879367986665,0.004229207473329619,0.0030565339408438696,0.7632695884003204,0.2901976180848646,6.2240849720163745,6.2240849720163745,0.1458360451904143,0.0,0.0,4.159309422747689,0.2786866979939597,0.0,0.2786866979939597,2.2829377611763544,0.1027988724364257,3.9007806105116924,0.028576277254253442,0.00783005508096919,8.947341300441192e-05,0.01719069958488046,0.0027904140217785045,0.7338014052521368,0.2831897483849377,6.2240849720163745,6.271592756004437,val_self_probe_loss
25,2.1465387824681534,2.1465387824681534,0.1526599222820755,0.0,0.0,4.159242102395821,0.31364740841867633,0.0,0.31364740841867633,0.7788037080603982,0.10864051047029663,1.328727856728235,0.02908590479327609,0.0016905838204113281,0.000332577017801824,0.004237271654296924,0.0030393656614133282,0.7632164329650243,0.29092851408750114,6.182567162867288,6.182567162867288,0.15637799912357922,0.0,0.0,4.1591111473415205,0.276708682131323,0.0,0.276708682131323,2.265538389777175,0.11234737911857433,3.8767579322194923,0.029284164396270834,0.007807082934044764,9.945088807042971e-05,0.016912790443943466,0.0031178902302469525,0.7325612765661678,0.2881960531939631,6.182567162867288,6.2240849720163745,val_self_probe_loss
26,2.1986550426296687,2.1986550426296687,0.14844737110330297,0.0,0.0,4.159055563280795,0.2970982922484401,0.0,0.2970982922484401,0.8017946733683184,0.10653863480860525,1.3579173680991916,0.02673301871039963,0.0016464309438599966,0.00030192807808446335,0.004414957226918546,0.0029353023172917435,0.7617970915709579,0.29613410186689065,6.12918612558788,6.12918612558788,0.1525070608957954,0.0,0.0,4.158994242271281,0.26721140335065235,0.0,0.26721140335065235,2.2428550963284253,0.10647263595406313,3.8460710995905796,0.031454978889629524,0.007797754660036534,0.0001005519088269562,0.016541990323168637,0.002972871115755128,0.7331208170200727,0.285140417747616,6.12918612558788,6.182567162867288,val_self_probe_loss
27,2.1232060562209947,2.1232060562209947,0.1575118802430601,0.0,0.0,4.158971558287167,0.29812217275606945,0.0,0.29812217275606945,0.7707870167329433,0.11128017751236255,1.31351922898585,0.0311502035304446,0.0016041908605621247,0.0003044060670065823,0.004175767242452528,0.0031570975858366485,0.7616256939985357,0.2937937781918062,6.077229474549708,6.077229474549708,0.1428737282660437,0.0,0.0,4.158934480655267,0.2579256155476067,0.0,0.2579256155476067,2.2210828701658927,0.0995044563868031,3.8159559936586605,0.028873096758164234,0.007752228255932485,9.5348023475612e-05,0.01625215128694678,0.0027497145173758825,0.7325489054555478,0.2839473376733176,6.077229474549708,6.12918612558788,val_self_probe_loss
28,2.165443655917202,2.165443655917202,0.1500374826262209,0.0,0.0,4.158922921943874,0.28957069623483395,0.0,0.28957069623483395,0.7868396337016288,0.10804859489922204,1.3397844361629987,0.026951256838885804,0.0017033428094990278,0.00022978131767565794,0.004139390688452923,0.002922173749970356,0.7595951384430266,0.2937593674031623,6.042344963617669,6.042344963617669,0.16348010005417818,0.0,0.0,4.158907055114367,0.2662372227225985,0.0,0.2662372227225985,2.2069358536973596,0.11271933686011326,3.7952963316680064,0.03584775131091661,0.007734282758918096,0.00012074632203909251,0.01597542595642515,0.0032546506747776955,0.7316360492143572,0.29114726389416995,6.042344963617669,6.077229474549708,val_self_probe_loss
29,2.120707631675459,2.120707631675459,0.15606969128783002,0.0,0.0,4.158899784088135,0.2854791213109124,0.0,0.2854791213109124,0.7679381108925597,0.11142886546159288,1.3139444393694655,0.029670732261451487,0.0015931269056513868,0.00024479843027116354,0.003994203510752478,0.0030283222772880293,0.76054706348415,0.2921212401596827,5.993788665542321,5.993788665542321,0.17073921331707737,0.0,0.0,4.158892113229503,0.2575543245173389,0.0,0.2575543245173389,2.1865638083870875,0.11815372910003484,3.7671817224313684,0.037569949033190005,0.007715912573748146,0.0001388493177988234,0.015636793396512323,0.0034126615345547472,0.7310145493619931,0.29279120886547966,5.993788665542321,6.042344963617669,val_self_probe_loss
30,2.096043054133032,2.096043054133032,0.16131113871163255,0.0,0.0,4.158889716071957,0.2874524406557156,0.0,0.2874524406557156,0.7551074364150002,0.11438706120564045,1.3022548034940524,0.031594174553187304,0.0015287977272979956,0.00026204440307195945,0.003891822586805201,0.003083273777497971,0.7581894119013547,0.2991213211636381,5.9462771461524575,5.9462771461524575,0.18416188897923652,0.0,0.0,4.158886693279196,0.2624752318822079,0.0,0.2624752318822079,2.1670463028311824,0.1267011487011954,3.739184271093018,0.042448142323619834,0.007709579008467993,0.0001670040749316212,0.015430861821192784,0.003801496653175502,0.7315274456643169,0.2918139966378301,5.9462771461524575,5.993788665542321,val_self_probe_loss
31,2.0668371495689573,2.0668371495689573,0.16090006936590967,0.0,0.0,4.158885503574208,0.2829132503068277,0.0,0.2829132503068277,0.7451649660900905,0.11367811542311039,1.282896916851254,0.03202996587607719,0.0014561752380566051,0.00022613529076492546,0.003651797086763084,0.003213769184531793,0.7609189642771146,0.2962815783811584,5.887633797799393,5.887633797799393,0.19199374535624286,0.0,0.0,4.158884261705861,0.2607550756161257,0.0,0.2607550756161257,2.141831142476453,0.13354961129819384,3.7058400541836085,0.04321796223174156,0.007643800330019675,0.0001687303646695395,0.01503122197185724,0.003972872657851773,0.7309659523253115,0.2957340415960513,5.887633797799393,5.9462771461524575,val_self_probe_loss
32,2.101351306872886,2.101351306872886,0.16011728446125068,0.0,0.0,4.158883894575937,0.2775427602256038,0.0,0.2775427602256038,0.7582960528077233,0.11310224262864609,1.3041740629247478,0.031849503670497076,0.0016123554292983456,0.00025576896325187477,0.0037921655781410686,0.003179690460434222,0.7619785836577808,0.2956724956255451,5.8345385340869615,5.8345385340869615,0.20758372989500531,0.0,0.0,4.158883201409571,0.25794348842609005,0.0,0.25794348842609005,2.1198300783586057,0.14274552975844892,3.6747571153129504,0.049595383504949374,0.007683440561511884,0.00020860124593879016,0.014772010404220349,0.004339894675360472,0.7310665734806416,0.29513352813187593,5.8345385340869615,5.887633797799393,val_self_probe_loss
33,2.0327730784202904,2.0327730784202904,0.16877385345824333,0.0,0.0,4.158883153410827,0.2735312158072165,0.0,0.2735312158072165,0.7312305993150049,0.11836180902207853,1.262773754424799,0.035264163835201125,0.0014944926951372941,0.00023588497791890133,0.0037065942493920614,0.003353689120199151,0.7604881282957142,0.29507079056405866,5.753699811534111,5.753699811534111,0.20337633992204016,0.0,0.0,4.158883047400054,0.24799831572526732,0.0,0.24799831572526732,2.084448769567129,0.13902389690835285,3.629374736143415,0.049197869985624684,0.007659012635429361,0.00021473952492330982,0.014184754686748251,0.0041321290408185924,0.7308558703209302,0.29375341256953175,5.753699811534111,5.8345385340869615,val_self_probe_loss
34,1.9792140531021403,1.9792140531021403,0.17648039756569722,0.0,0.0,4.158882994290633,0.2747737203942434,0.0,0.2747737203942434,0.7116935663364836,0.12251732509857213,1.2288980307926463,0.038570872852507196,0.001344302520852993,0.00025907038297951065,0.00361901092118508,0.0033560951056217513,0.7584904309292656,0.29983645886935206,5.71107838806112,5.71107838806112,0.20750066832355832,0.0,0.0,4.1588830118593965,0.25147928214221266,0.0,0.25147928214221266,2.067362886144901,0.13980846345332099,3.603863072577251,0.05244707216954102,0.007659127010364788,0.0002450221890290969,0.013989909665560732,0.004151782385357048,0.7307713535261451,0.29537415578498605,5.71107838806112,5.753699811534111,val_self_probe_loss
35,1.9713767755339096,1.9713767755339096,0.17597388526021976,0.0,0.0,4.158882961315067,0.271217038517595,0.0,0.271217038517595,0.7059656305486003,0.12237432518918742,1.226849026054872,0.038294820536161095,0.0014264561574160847,0.0002398201181442384,0.00347809861208395,0.0034743534773179255,0.757155995599263,0.29794701976388793,5.656492782675701,5.656492782675701,0.2239601453824073,0.0,0.0,4.158882893390537,0.24391623119019573,0.0,0.24391623119019573,2.045006759985356,0.15230719275448634,3.5716962243505517,0.056183526283766355,0.0076517285054686236,0.00027440176294792605,0.013728778050801723,0.004534394190334339,0.7300708719662258,0.2989476119509395,5.656492782675701,5.71107838806112,val_self_probe_loss
36,1.9563353206761975,1.9563353206761975,0.18126657403980992,0.0,0.0,4.158882908449477,0.26422652978405076,0.0,0.26422652978405076,0.6987747518114672,0.12567283075740387,1.2189404243218962,0.04014884145433568,0.0013978056502911215,0.0002613475126783048,0.0034626813307488858,0.0035237766591204346,0.7584874342746714,0.3005437172466785,5.5719325537243805,5.5719325537243805,0.2318472063504391,0.0,0.0,4.158882905237423,0.24467878700783535,0.0,0.24467878700783535,2.009685773645406,0.15589747832428594,3.522474810371164,0.06057378903077626,0.007623085382637446,0.00030541930634245317,0.013268144048355602,0.004616732054002444,0.7307956448252897,0.29675839609981325,5.5719325537243805,5.656492782675701,val_self_probe_loss
37,1.9166493896480843,1.9166493896480843,0.1858890400432729,0.0,0.0,4.158882896410778,0.2641094334333579,0.0,0.2641094334333579,0.6873128174668184,0.12758977726739795,1.1907434959207897,0.042819871616260476,0.0013449701171510972,0.0002813328819115044,0.003428615623794733,0.0034842782039972253,0.7582798525609248,0.30121264538833,5.499129400675341,5.499129400675341,0.2430523439131168,0.0,0.0,4.158882928931194,0.24176789487000577,0.0,0.24176789487000577,1.9794973623273628,0.1622094699407216,3.4798726441529553,0.06544698733743859,0.0076190476205546314,0.00032278818382889895,0.012930650591759173,0.004746994242268782,0.7312318889991097,0.29680960704080805,5.499129400675341,5.5719325537243805,val_self_probe_loss
38,1.8739802033428827,1.8739802033428827,0.1955741437317642,0.0,0.0,4.158882913160272,0.26168020944694786,0.0,0.26168020944694786,0.6679305620491505,0.13322154663167854,1.1674722082090987,0.04689993811556589,0.0013352530290187121,0.00030754103148511984,0.003202709356135291,0.0037855207817843665,0.7584676592069975,0.29994439640369686,5.438251841547234,5.438251841547234,0.2632442356451698,0.0,0.0,4.158882881543651,0.24007534832687852,0.0,0.24007534832687852,1.9548725491181387,0.17448324559730774,3.443668401091481,0.07328239664643632,0.007590003167922603,0.0003657786502789468,0.012656582339727522,0.0051027243546216015,0.7309570877078158,0.2975374064090089,5.438251841547234,5.499129400675341,val_self_probe_loss
